Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr17 29509505 29509703 NF1_Exon8_NM_000267.3 1492.06 1453.70 38.36 2.570942
chr10 96540216 96540456 CYP2C19_Exon4_NM_000769.4 1404.94 1368.82 36.12 2.570928
chr12 112884059 112884222 PTPN11_Exon2_NM_002834.4 1089.12 1061.12 28.0 2.570883
chr1 39782042 39782221 MACF1_Exon27_NM_012090.5 1364.58 1329.50 35.08 2.570754
chr17 78795980 78796121 RPTOR_Exon8_NM_001163034.2 1533.12 1493.72 39.4 2.569923
chr4 55987243 55987377 KDR_Exon2_NM_002253.3 1280.28 1247.38 32.9 2.56975
chr1 241669282 241669488 FH_Exon6_NM_000143.3 1363.60 1328.56 35.04 2.569669
chr5 37000898 37001010 NIPBL_Exon13_NM_015384.5 1970.98 1920.34 50.64 2.56928
chr8 6266779 6266911 MCPH1_Exon2_NM_001322043.1 1328.82 1294.68 34.14 2.569197
chr11 126137067 126137114 SRPRA_Exon3_NM_001177842.1 557.40 543.08 14.32 2.569071
chr14 45667826 45668158 FANCM_Exon21_NM_001308133.2 1869.36 1821.34 48.02 2.568794
chr17 27807365 27807519 TAOK1_Exon7_NM_025142.1 1652.98 1610.52 42.46 2.568694
chr1 185703880 185703927 HMCN1_Exon1_NM_031935.3 492.08 479.44 12.64 2.568688
chr9 15471276 15471329 PSIP1_Exon11_NM_001317898.2 1426.48 1389.84 36.64 2.56856
chr1 161310363 161310465 SDHC_Exon4_NM_003001.3 1371.24 1336.02 35.22 2.568478
chr13 33332651 33332811 PDS5B_Exon28_NM_015032.4 1563.68 1523.52 40.16 2.5683
chr8 90993582 90993771 NBN_Exon3_NM_002485.4 2139.96 2085.00 54.96 2.568272
chr18 747899 748038 YES1_Exon4_NM_005433.4 1576.24 1535.76 40.48 2.568137
chr2 47672666 47672816 MSH2_Exon9_NM_001258281.1 1237.48 1205.70 31.78 2.568122
chr5 67589110 67589331 PIK3R1_Exon10_NM_181523.3 1698.60 1654.98 43.62 2.567997
chr17 59870937 59871110 BRIP1_Exon10_NM_032043.3 1505.70 1467.04 38.66 2.567577
chr13 31035448 31035497 HMGB1_Exon5_NM_001370340.1 507.92 494.88 13.04 2.567333
chrX 128599476 128599729 SMARCA1_Exon23_NM_003069.5 1608.82 1567.52 41.3 2.567099
chr11 108173559 108173776 ATM_Exon36_NM_000051.3 1429.96 1393.26 36.7 2.566505
chr14 45644253 45646199 FANCM_Exon13_NM_001308133.2 2268.78 2210.56 58.22 2.566137
chr11 67200576 67200707 RPS6KB2_Exon9_NM_003952.3 1547.98 1508.26 39.72 2.565925
chr3 142178048 142178245 ATR_Exon43_NM_001184.4 1442.02 1405.02 37.0 2.565845
chr17 7811994 7812167 CHD3_Exon36_NM_001005271.3 1607.32 1566.08 41.24 2.565762
chr19 48925021 48925222 GRIN2D_Exon10_NM_000836.2 1161.46 1131.66 29.8 2.565736
chr1 97847909 97848057 DPYD_Exon15_NM_000110.4 988.48 963.12 25.36 2.565555
chr3 185155214 185155438 MAP3K13_Exon4_NM_001242314.2 1457.04 1419.66 37.38 2.565475
chr1 115282292 115282531 CSDE1_Exon4_NM_001242891.1 1914.06 1864.96 49.1 2.565228
chr4 55136779 55136935 PDGFRA_Exon8_NM_001347827.2 1289.60 1256.52 33.08 2.565136
chr13 48985504 48986579 LPAR6_Exon1_NM_001162498.2 1682.00 1638.86 43.14 2.564804
chr14 45642237 45642433 FANCM_Exon12_NM_001308133.2 1784.54 1738.78 45.76 2.564246
chr9 137657506 137657600 COL5A1_Exon21_NM_000093.5 1005.38 979.60 25.78 2.564205
chr10 88635755 88635862 BMPR1A_Exon3_NM_004329.2 1468.90 1431.24 37.66 2.563823
chr5 98208100 98208279 CHD1_Exon26_NM_001270.2 1592.18 1551.36 40.82 2.56378
chr19 17942016 17942229 JAK3_Exon21_NM_000215.3 987.70 962.38 25.32 2.563531
chr9 5054542 5054904 JAK2_Exon6_NM_001322195.1 1224.12 1192.74 31.38 2.563474
chr14 95557350 95557466 DICER1_Exon24_NM_001195573.1 2226.72 2169.64 57.08 2.563412
chrX 41057760 41058023 USP9X_Exon30_NM_001039591.3 914.66 891.22 23.44 2.562701
chr2 58449056 58449197 FANCL_Exon5_NM_001114636.1 1570.26 1530.02 40.24 2.562633
chr8 67505334 67505449 MYBL1_Exon7_NM_001080416.4 1591.42 1550.64 40.78 2.562491
chr11 76207238 76207533 EMSY_Exon9_NM_001300943.2 1668.72 1625.96 42.76 2.562443
chr7 92252329 92252420 CDK6_Exon6_NM_001259.8 1939.62 1889.92 49.7 2.562358
chr14 21873347 21873643 CHD8_Exon16_NM_020920.4 1537.68 1498.28 39.4 2.562302
chr3 182681648 182681857 DCUN1D1_Exon3_NM_020640.4 1513.62 1474.84 38.78 2.56207
chrX 128649643 128649784 SMARCA1_Exon5_NM_003069.5 1474.68 1436.90 37.78 2.561912
chr5 38958524 38958641 RICTOR_Exon24_NM_001285439.2 1834.60 1787.60 47.0 2.561866
chr12 57864079 57865864 GLI1_Exon12_NM_005269.3 1335.80 1301.58 34.22 2.561761
chr1 206658510 206658663 IKBKE_Exon14_NM_001193321.2 1370.96 1335.84 35.12 2.561709
chr1 204511891 204512092 MDM4_Exon5_NM_001278517.1 1550.84 1511.12 39.72 2.561193
chr8 67507797 67508012 MYBL1_Exon6_NM_001080416.4 1438.46 1401.62 36.84 2.561072
chrX 96330145 96330280 DIAPH2_Exon19_NM_007309.3 1259.66 1227.40 32.26 2.561009
chr4 55599215 55599378 KIT_Exon17_NM_001093772.1 1342.50 1308.12 34.38 2.560894
chr4 55976549 55976753 KDR_Exon9_NM_002253.3 1548.74 1509.08 39.66 2.560791
chr10 43614958 43615213 RET_Exon14_NM_020630.5 1193.44 1162.88 30.56 2.560665
chr14 95574196 95574450 DICER1_Exon15_NM_001195573.1 2549.80 2484.52 65.28 2.560201
chr11 108128187 108128353 ATM_Exon15_NM_000051.3 1101.58 1073.38 28.2 2.559959
chrX 76949292 76949446 ATRX_Exon6_NM_000489.5 1163.34 1133.56 29.78 2.559871
chr11 125497481 125497745 CHEK1_Exon3_NM_001244846.1 1393.04 1357.38 35.66 2.559869
chr13 26927856 26928037 CDK8_Exon4_NM_001346501.2 1484.72 1446.72 38.0 2.559405
chr12 6686930 6687103 CHD4_Exon36_NM_001297553.2 1581.20 1540.74 40.46 2.558816
chr16 19451265 19451316 TMC5_Exon3_NM_001308161.1 384.58 374.74 9.84 2.558635
chr13 26911683 26911799 CDK8_Exon2_NM_001346501.2 1028.10 1001.80 26.3 2.558117
chr3 122000909 122001103 CASR_Exon6_NM_000388.4 1393.32 1357.68 35.64 2.557919
chr1 27092691 27092877 ARID1A_Exon9_NM_139135.4 1718.86 1674.90 43.96 2.557509
chr19 57744807 57744996 AURKC_Exon5_NM_001015879.2 1281.86 1249.08 32.78 2.557222
chr14 38060549 38061936 FOXA1_Exon2_NM_004496.5 1858.42 1810.90 47.52 2.557011
chr2 212285145 212285356 ERBB4_Exon25_NM_001042599.1 881.52 858.98 22.54 2.556947
chr2 39278264 39278448 SOS1_Exon6_NM_005633.3 1273.54 1240.98 32.56 2.556653
chr3 20187787 20187942 KAT2B_Exon14_NM_003884.5 1468.20 1430.68 37.52 2.55551
chr1 97543279 97544722 DPYD-AS1_Intergenic1_NR_046590.1 1615.70 1574.42 41.28 2.55493
chr5 56176889 56177119 MAP3K1_Exon13_NM_005921.2 1667.42 1624.82 42.6 2.554845
chr19 36217116 36217274 KMT2B_Exon14_NM_014727.2 1391.98 1356.42 35.56 2.554634
chr1 65351921 65351967 JAK1_Exon3_NM_001320923.1 1397.66 1361.96 35.7 2.554269
chr13 28959001 28959188 FLT1_Exon14_NM_002019.4 1354.14 1319.56 34.58 2.55365
chr12 46211432 46211691 ARID2_Exon5_NM_152641.4 1598.56 1557.74 40.82 2.553548
chr2 148677778 148677933 ACVR2A_Exon9_NM_001278579.2 1593.88 1553.18 40.7 2.553517
chr5 98262017 98262110 CHD1_Exon1_NM_001270.2 1146.02 1116.76 29.26 2.553184
chr22 39388415 39388470 APOBEC3B_Exon8_NM_001270411.2 1609.90 1568.80 41.1 2.552954
chrX 41206544 41206724 DDX3X_Exon16_NM_001356.4 1193.14 1162.68 30.46 2.552928
chr17 66518876 66519087 PRKAR1A_Exon3_NM_001278433.1 1907.70 1859.00 48.7 2.552812
chr11 108202585 108202784 ATM_Exon52_NM_000051.3 1511.32 1472.74 38.58 2.552735
chr8 145739805 145739929 RECQL4_Exon10_NM_004260.3 2671.06 2602.88 68.18 2.552545
chr12 21652468 21652524 RECQL_Exon2_NM_002907.4 1432.32 1395.76 36.56 2.552502
chr22 50719768 50719948 PLXNB2_Exon22_NM_012401.4 1539.78 1500.48 39.3 2.552313
chr12 430140 430295 KDM5A_Exon18_NM_001042603.3 1401.12 1365.36 35.76 2.552244
chr5 56160540 56160781 MAP3K1_Exon4_NM_005921.2 1909.74 1861.00 48.74 2.55218
chr9 97933340 97933445 FANCC_Exon6_NM_001243743.1 1567.52 1527.52 40.0 2.551802
chr1 115272858 115273063 CSDE1_Exon13_NM_001242891.1 1996.24 1945.30 50.94 2.551797
chr7 13935470 13935732 ETV1_Exon10_NM_001163150.1 1903.76 1855.18 48.58 2.551792
chr6 117706825 117707044 ROS1_Exon15_NM_002944.2 1638.10 1596.30 41.8 2.551737
chr1 120464315 120464452 NOTCH2_Exon29_NM_024408.4 1464.32 1426.96 37.36 2.551355
chr9 139405583 139405743 NOTCH1_Exon16_NM_017617.5 1563.12 1523.24 39.88 2.551308
chr6 18128522 18131031 NHLRC1_Intergenic17_NM_198586.3 1249.60 1217.72 31.88 2.551216
chr9 84228271 84228456 TLE1_Exon12_NM_001303103.1 1106.16 1077.94 28.22 2.551168
chr17 7811191 7811357 CHD3_Exon34_NM_001005271.3 1596.32 1555.60 40.72 2.550867
chr22 41537031 41537246 EP300_Exon10_NM_001362843.2 1539.14 1499.88 39.26 2.550775
chr5 98236869 98237059 CHD1_Exon5_NM_001270.2 1870.26 1822.56 47.7 2.550448
chr4 144390163 144390362 GAB1_Exon10_NM_002039.4 1653.88 1611.70 42.18 2.550366
chr8 67485578 67485761 MYBL1_Exon11_NM_001080416.4 1597.42 1556.68 40.74 2.550362
chrX 44896879 44896954 KDM6A_Exon7_NM_001291421.1 879.88 857.44 22.44 2.550348
chr9 131341895 131342037 SPTAN1_Exon10_NM_001195532.2 1279.10 1246.48 32.62 2.550231
chr16 89818525 89818650 FANCA_Exon31_NM_001286167.3 1524.70 1485.82 38.88 2.55001
chr5 37026310 37026449 NIPBL_Exon31_NM_015384.5 1458.82 1421.62 37.2 2.550006
chr9 8436571 8436709 PTPRD_Exon20_NM_130392.3 1274.64 1242.14 32.5 2.54974
chr15 99442685 99442870 IGF1R_Exon5_NM_001291858.2 1403.42 1367.64 35.78 2.549486
chr7 106512961 106513067 PIK3CG_Exon3_NM_001282427.2 2440.48 2378.28 62.2 2.548679
chr5 36953778 36953882 NIPBL_Exon2_NM_015384.5 1571.92 1531.86 40.06 2.548476
chr1 39747859 39748066 MACF1_Exon6_NM_012090.5 1316.90 1283.34 33.56 2.548409
chrX 76953050 76953143 ATRX_Exon4_NM_000489.5 908.92 885.76 23.16 2.548079
chr7 116417422 116417543 MET_Exon15_NM_001324402.2 2315.14 2256.16 58.98 2.547578
chr3 52651257 52651574 PBRM1_Exon19_NM_001350077.2 1585.86 1545.46 40.4 2.547514
chr5 161116621 161116805 GABRA6_Exon6_NM_000811.3 1332.28 1298.34 33.94 2.547513
chr14 88934404 88934452 PTPN21_Exon19_NM_007039.4 540.96 527.18 13.78 2.547323
chr20 9371157 9371282 PLCB4_Exon16_NM_001172646.1 1299.52 1266.42 33.1 2.547094
chr11 108217985 108218112 ATM_Exon59_NM_000051.3 935.22 911.40 23.82 2.546994
chrX 76931700 76931813 ATRX_Exon10_NM_000489.5 1334.20 1300.22 33.98 2.546845
chr22 50719497 50719638 PLXNB2_Exon23_NM_012401.4 1827.42 1780.88 46.54 2.54676
chr1 158612180 158612352 SPTA1_Exon33_NM_003126.4 1394.76 1359.24 35.52 2.546675
chr3 176765253 176765357 TBL1XR1_Exon8_NM_001321193.2 1630.40 1588.88 41.52 2.546614
chr17 59821772 59821972 BRIP1_Exon15_NM_032043.3 1511.90 1473.40 38.5 2.546465
chr1 10434353 10434543 KIF1B_Exon46_NM_001365951.2 1431.84 1395.38 36.46 2.546374
chr11 92507186 92507366 FAT3_Exon7_NM_001367949.1 1357.28 1322.72 34.56 2.546269
chr2 58386879 58386955 VRK2_Exon16_NM_001288838.1 1342.44 1308.26 34.18 2.54611
chrX 47045852 47046018 RBM10_Exon24_NM_001204468.1 970.12 945.42 24.7 2.546077
chrX 44941939 44942054 KDM6A_Exon20_NM_001291421.1 1061.34 1034.32 27.02 2.545838
chr5 35871137 35871335 IL7R_Exon4_NM_002185.5 1298.64 1265.58 33.06 2.54574
chr11 77064560 77064664 PAK1_Exon8_NM_001128620.1 1462.14 1424.92 37.22 2.545584
chr10 63829438 63829576 ARID5B_Exon8_NM_032199.3 1389.10 1353.74 35.36 2.545533
chr9 5069001 5069228 JAK2_Exon10_NM_001322195.1 1512.52 1474.02 38.5 2.545421
chr12 6697443 6697608 CHD4_Exon22_NM_001297553.2 1392.34 1356.90 35.44 2.545355
chrX 32407597 32407811 DMD_Exon4_NM_004012.4 867.50 845.42 22.08 2.545245
chr3 121212304 121212588 POLQ_Exon15_NM_199420.4 1357.08 1322.54 34.54 2.545171
chr2 61725787 61725947 XPO1_Exon9_NM_003400.4 1396.38 1360.84 35.54 2.545152
chr11 108163325 108163540 ATM_Exon30_NM_000051.3 1514.26 1475.72 38.54 2.545138
chr7 140439591 140439766 BRAF_Exon17_NM_001354609.2 1676.14 1633.48 42.66 2.545133
chr12 21636289 21636528 RECQL_Exon6_NM_002907.4 1512.72 1474.22 38.5 2.545084
chr15 89803923 89804094 FANCI_Exon4_NM_001113378.1 1343.10 1308.92 34.18 2.544859
chr4 74272325 74272498 ALB_Exon3_NM_000477.7 1592.26 1551.74 40.52 2.544811
chr7 108205506 108205554 THAP5_Exon3_NM_001130475.3 585.52 570.62 14.9 2.544747
chr9 133589686 133589862 ABL1_Exon1_NM_007313.2 1582.62 1542.36 40.26 2.543883
chr5 55264083 55264244 IL6ST_Exon5_NM_002184.4 1480.62 1442.96 37.66 2.543529
chr15 42000281 42000426 MGA_Exon7_NM_001080541.2 1412.32 1376.40 35.92 2.543333
chr3 121255926 121256075 POLQ_Exon5_NM_199420.4 1325.08 1291.38 33.7 2.543243
chr16 14020397 14020633 ERCC4_Exon3_NM_005236.3 1895.28 1847.08 48.2 2.54316
chr10 63818981 63819074 ARID5B_Exon7_NM_032199.3 1195.40 1165.00 30.4 2.543082
chr11 94204719 94204945 MRE11_Exon8_NM_005590.4 1378.78 1343.72 35.06 2.542828
chr13 48619756 48621398 NUDT15_Exon3_NR_136687.1 1489.30 1451.44 37.86 2.542134
chrX 41200716 41200889 DDX3X_Exon4_NM_001356.4 1098.38 1070.46 27.92 2.541925
chr15 42026699 42026812 MGA_Exon12_NM_001080541.2 1435.92 1399.42 36.5 2.541924
chr17 40368011 40368144 STAT5B_Exon12_NM_012448.4 1074.86 1047.54 27.32 2.541726
chr8 117862836 117863026 RAD21_Exon12_NM_006265.3 1634.34 1592.80 41.54 2.541699
chr10 89725274 89725324 PTEN_Exon9_NM_001304718.2 1127.64 1098.98 28.66 2.541591
chr5 36962204 36962396 NIPBL_Exon6_NM_015384.5 1659.82 1617.64 42.18 2.541239
chr3 20193803 20194037 KAT2B_Exon18_NM_003884.5 1300.16 1267.12 33.04 2.541226
chr7 148454054 148454262 CUL1_Exon4_NM_001370660.1 2028.26 1976.72 51.54 2.541094
chr14 95583938 95584111 DICER1_Exon8_NM_001195573.1 2051.22 1999.10 52.12 2.540927
chr12 46242598 46242773 ARID2_Exon13_NM_152641.4 1255.84 1223.94 31.9 2.540133
chr20 39704790 39704954 TOP1_Exon4_NM_003286.4 1817.26 1771.10 46.16 2.540088
chrX 41198268 41198356 DDX3X_Exon3_NM_001356.4 752.78 733.66 19.12 2.539919
chr5 86667914 86668032 RASA1_Exon13_NM_002890.3 1556.94 1517.40 39.54 2.539597
chrX 53426490 53426672 SMC1A_Exon16_NM_006306.4 1161.04 1131.56 29.48 2.539103
chr17 40498566 40498751 STAT3_Exon3_NM_213662.2 1305.98 1272.82 33.16 2.539089
chr12 52376449 52376612 ACVR1B_Exon5_NM_020328.4 1518.70 1480.14 38.56 2.539014
chr2 178098712 178099019 NFE2L2_Exon2_NM_001145412.3 1663.66 1621.42 42.24 2.53898
chr5 112102865 112103107 APC_Exon3_NM_001127511.3 1627.50 1586.18 41.32 2.538863
chr8 30973849 30974064 WRN_Exon20_NM_000553.6 1789.30 1743.88 45.42 2.538423
chr17 15975438 15975562 NCOR1_Exon29_NM_006311.4 1568.16 1528.36 39.8 2.538006
chr3 1415267 1415466 CNTN6_Exon13_NM_001349359.2 1138.90 1110.00 28.9 2.537536
chr1 193038157 193038205 RO60_Exon2_NM_001173524.2 658.12 641.42 16.7 2.537531
chr16 89877316 89877499 FANCA_Exon4_NM_001286167.3 1655.26 1613.26 42.0 2.537366
chrX 41202448 41202624 DDX3X_Exon7_NM_001356.4 1098.88 1071.00 27.88 2.537129
chr2 148683579 148683750 ACVR2A_Exon11_NM_001278579.2 1306.40 1273.26 33.14 2.536742
chr12 49448290 49448554 KMT2D_Exon3_NM_003482.3 1616.82 1575.82 41.0 2.535842
chr1 39758417 39758535 MACF1_Exon16_NM_012090.5 1213.88 1183.10 30.78 2.535671
chr12 121437050 121437212 HNF1A_Exon8_NM_001306179.2 1232.86 1201.60 31.26 2.535568
chr17 38787823 38787965 SMARCE1_Exon9_NM_003079.5 1672.24 1629.84 42.4 2.535521
chr17 47677719 47677904 SPOP_Exon10_NM_001370732.1 1556.00 1516.56 39.44 2.534704
chr3 52637516 52637768 PBRM1_Exon22_NM_001350077.2 1511.26 1472.96 38.3 2.534309
chr2 234675640 234675851 UGT1A8_Exon2_NM_019076.4 1300.68 1267.72 32.96 2.534059
chr4 74281952 74282090 ALB_Exon10_NM_000477.7 1406.56 1370.92 35.64 2.533841
chr14 95578488 95578604 DICER1_Exon12_NM_001195573.1 2063.32 2011.04 52.28 2.533781
chr5 79965895 79966148 MSH3_Exon4_NM_002439.5 1565.26 1525.60 39.66 2.533764
chrX 96502693 96502858 DIAPH2_Exon23_NM_007309.3 1015.88 990.14 25.74 2.533764
chr18 48575035 48575250 SMAD4_Exon3_NM_005359.6 1979.82 1929.66 50.16 2.533564
chr12 57857454 57857594 GLI1_Exon2_NM_005269.3 1374.48 1339.66 34.82 2.533322
chr1 198682061 198682221 PTPRC_Exon9_NM_080921.3 1325.02 1291.46 33.56 2.532792
chr4 55980272 55980452 KDR_Exon6_NM_002253.3 1319.50 1286.08 33.42 2.532778
chr1 17380422 17380534 SDHB_Exon1_NM_003000.3 1316.58 1283.24 33.34 2.532319
chr4 143158996 143159184 INPP4B_Exon13_NM_003866.3 944.76 920.84 23.92 2.53186
chr3 121258259 121258456 POLQ_Exon4_NM_199420.4 1301.90 1268.94 32.96 2.531684
chr3 121186345 121186507 POLQ_Exon24_NM_199420.4 1431.78 1395.54 36.24 2.531115
chr7 151919065 151919171 KMT2C_Exon22_NM_170606.3 1896.60 1848.60 48.0 2.530845
chr12 49424655 49424836 KMT2D_Exon40_NM_003482.3 1612.14 1571.34 40.8 2.530798
chr1 10380080 10380214 KIF1B_Exon23_NM_001365951.2 1408.50 1372.86 35.64 2.530351
chr5 98212081 98212282 CHD1_Exon23_NM_001270.2 1593.50 1553.18 40.32 2.530279
chr5 79952209 79952370 MSH3_Exon2_NM_002439.5 1810.08 1764.28 45.8 2.530275
chr10 112338365 112338484 SMC3_Exon7_NM_005445.3 1981.90 1931.76 50.14 2.529896
chr6 161536134 161536354 MAP3K4_Exon25_NM_001363582.1 1435.20 1398.90 36.3 2.529264
chr6 161513989 161514108 MAP3K4_Exon14_NM_001363582.1 1247.12 1215.58 31.54 2.529027
chr5 131930540 131930756 RAD50_Exon12_NM_005732.4 1629.94 1588.72 41.22 2.528927
chr8 6378678 6378951 ANGPT2_Exon4_NM_001147.3 1539.04 1500.12 38.92 2.528849
chr1 39768575 39768770 MACF1_Exon22_NM_012090.5 1331.94 1298.26 33.68 2.528642
chr4 55972833 55972997 KDR_Exon11_NM_002253.3 1098.68 1070.90 27.78 2.528489
chr22 50722010 50722199 PLXNB2_Exon15_NM_012401.4 1573.38 1533.60 39.78 2.528315
chr16 89857790 89857964 FANCA_Exon14_NM_001286167.3 1387.98 1352.90 35.08 2.527414
chr2 61715702 61715926 XPO1_Exon18_NM_003400.4 1599.30 1558.88 40.42 2.527356
chr1 65321171 65321401 JAK1_Exon12_NM_001320923.1 1320.10 1286.74 33.36 2.527081
chr16 89831277 89831494 FANCA_Exon28_NM_001286167.3 1236.30 1205.06 31.24 2.526895
chr15 75702156 75702352 SIN3A_Exon8_NM_015477.3 1346.42 1312.40 34.02 2.5267
chr4 155287341 155287613 DCHS2_Exon3_NM_001358235.2 1115.30 1087.12 28.18 2.526674
chr17 29657293 29657536 NF1_Exon38_NM_000267.3 1615.00 1574.20 40.8 2.526316
chr14 45609814 45609932 FANCM_Exon3_NM_020937.4 1688.02 1645.38 42.64 2.526036
chr15 40998354 40998512 RAD51_Exon4_NM_001164270.2 1394.46 1359.24 35.22 2.525709
chr12 49438506 49438768 KMT2D_Exon19_NM_003482.3 1495.84 1458.06 37.78 2.525671
chr8 42233177 42233368 DKK4_Exon2_NM_014420.3 1400.52 1365.16 35.36 2.524777
chrX 32591626 32591774 DMD_Exon15_NM_000109.4 1054.44 1027.82 26.62 2.524563
chr17 47699287 47699449 SPOP_Exon3_NM_001370732.1 1575.72 1535.94 39.78 2.52456
chr13 20659941 20660174 ZMYM2_Exon25_NM_001353159.1 1306.40 1273.42 32.98 2.524495
chr9 5073677 5073805 JAK2_Exon13_NM_001322195.1 1313.54 1280.38 33.16 2.524476
chr18 48591772 48591996 SMAD4_Exon9_NM_005359.6 2030.66 1979.40 51.26 2.524302
chr20 30253731 30253909 BCL2L1_Exon3_NR_134257.1 1610.82 1570.16 40.66 2.52418
chr17 38792626 38792798 SMARCE1_Exon6_NM_003079.5 1613.36 1572.64 40.72 2.523925
chr11 94168977 94169085 MRE11_Exon17_NM_005590.4 1400.22 1364.88 35.34 2.523889
chr14 45657984 45658585 FANCM_Exon19_NM_001308133.2 2322.04 2263.44 58.6 2.523643
chr11 69457778 69458034 CCND1_Exon2_NM_053056.3 1287.14 1254.66 32.48 2.523424
chr1 243708791 243708919 AKT3_Exon11_NM_181690.2 1351.34 1317.24 34.1 2.523421
chr5 98228208 98228437 CHD1_Exon14_NM_001270.2 1602.16 1561.74 40.42 2.522844
chr7 151871195 151871347 KMT2C_Exon39_NM_170606.3 2124.68 2071.08 53.6 2.522733
chr3 1424956 1425112 CNTN6_Exon17_NM_001349359.2 1628.40 1587.32 41.08 2.522722
chr2 61721008 61721246 XPO1_Exon12_NM_003400.4 1346.18 1312.22 33.96 2.522694
chr1 193094221 193094367 CDC73_Exon2_NM_024529.4 1770.36 1725.70 44.66 2.522651
chr2 10269525 10269574 RRM2_Exon10_NM_001165931.1 536.74 523.20 13.54 2.522637
chr19 18272755 18272881 PIK3R2_Exon7_NM_005027.4 1834.22 1787.96 46.26 2.522053
chr14 21869013 21869250 CHD8_Exon22_NM_020920.4 1473.76 1436.60 37.16 2.521442
chr11 71943263 71943400 INPPL1_Exon14_NM_001567.4 1320.04 1286.76 33.28 2.521136
chr17 7801268 7801440 CHD3_Exon12_NM_001005271.3 1414.58 1378.92 35.66 2.52089
chr17 29685477 29685660 NF1_Exon54_NM_000267.3 1555.84 1516.62 39.22 2.520825
chrX 53562324 53562482 HUWE1_Exon81_NM_031407.7 1183.86 1154.02 29.84 2.520568
chr20 39792540 39792666 PLCG1_Exon11_NM_182811.2 1626.88 1585.88 41.0 2.520161
chr3 142279084 142279316 ATR_Exon6_NM_001184.4 1649.18 1607.62 41.56 2.52004
chr6 137519147 137519796 IFNGR1_Exon7_NM_001363527.1 1817.76 1771.96 45.8 2.519585
chr2 148680521 148680700 ACVR2A_Exon10_NM_001278579.2 1321.80 1288.50 33.3 2.519292
chr7 151880038 151880261 KMT2C_Exon35_NM_170606.3 2273.12 2215.86 57.26 2.519005
chr7 55260438 55260554 EGFR_Exon21_NM_001346897.2 1727.00 1683.50 43.5 2.518819
chrX 96369704 96369984 DIAPH2_Exon21_NM_007309.3 1367.40 1332.96 34.44 2.518649
chr5 131892996 131893165 RAD50_Exon1_NM_005732.4 1707.36 1664.36 43.0 2.518508
chr4 55602643 55602795 KIT_Exon18_NM_001093772.1 1686.28 1643.82 42.46 2.517969
chr12 85638626 85638675 LRRIQ1_Exon27_NM_001079910.2 214.46 209.06 5.4 2.517952
chrX 53602094 53602201 HUWE1_Exon46_NM_031407.7 1317.78 1284.60 33.18 2.517871
chr19 13365888 13366093 CACNA1A_Exon29_NM_001127221.1 1007.28 981.92 25.36 2.517671
chr19 13476110 13476303 CACNA1A_Exon5_NM_001127221.1 1137.02 1108.40 28.62 2.517106
chr20 9424607 9424697 PLCB4_Exon30_NM_001172646.1 1380.16 1345.42 34.74 2.517099
chr22 29105973 29106067 CHEK2_Exon8_NM_001005735.2 982.18 957.46 24.72 2.51685
chr1 198703304 198703381 PTPRC_Exon18_NM_080921.3 959.14 935.00 24.14 2.516838
chr16 89865992 89866066 FANCA_Exon9_NM_001286167.3 1428.86 1392.90 35.96 2.516692
chr17 15943734 15943828 NCOR1_Exon43_NM_006311.4 1314.44 1281.36 33.08 2.516661
chrX 76874253 76874469 ATRX_Exon21_NM_000489.5 1095.12 1067.56 27.56 2.516619
chr3 12626325 12626500 RAF1_Exon17_NM_001354689.3 1484.62 1447.26 37.36 2.516469
chr19 41754627 41754745 AXL_Exon13_NM_001699.6 1553.98 1514.88 39.1 2.51612
chr8 41166114 41166698 SFRP1_Exon1_NM_003012.5 1086.74 1059.40 27.34 2.515781
chr7 81350040 81350183 HGF_Exon10_NM_000601.6 2086.30 2033.82 52.48 2.515458
chr3 121251816 121252076 POLQ_Exon6_NM_199420.4 1440.72 1404.48 36.24 2.515409
chr15 89850686 89850780 FANCI_Exon33_NM_001113378.1 1726.18 1682.76 43.42 2.515381
chr1 78429918 78430061 FUBP1_Exon11_NR_146540.2 2068.98 2016.94 52.04 2.515249
chr14 62193403 62193556 HIF1A_Exon5_NM_181054.3 2250.30 2193.70 56.6 2.51522
chr1 39945449 39945701 MACF1_Exon91_NM_012090.5 1423.38 1387.58 35.8 2.51514
chr2 212530027 212530222 ERBB4_Exon15_NM_001042599.1 1547.76 1508.84 38.92 2.514602
chr7 55240655 55240837 EGFR_Exon16_NM_001346897.2 1986.90 1936.94 49.96 2.51447
chr2 25470885 25471141 DNMT3A_Exon7_NR_135490.2 1207.56 1177.20 30.36 2.514161
chrX 20150279 20150401 EIF1AX_Exon5_NM_001412.4 1002.42 977.22 25.2 2.513916
chr2 47707814 47708030 MSH2_Exon16_NM_001258281.1 1424.90 1389.08 35.82 2.513861
chr12 6682219 6682455 CHD4_Exon37_NM_001297553.2 1398.68 1363.52 35.16 2.513799
chr13 48916714 48916870 RB1_Exon3_NM_000321.2 1241.22 1210.02 31.2 2.513656
chr6 117674132 117674352 ROS1_Exon26_NM_002944.2 1568.24 1528.82 39.42 2.513646
chr13 32970381 32973172 BRCA2_Exon26_NM_000059.3 1854.22 1807.62 46.6 2.513186
chr15 57355927 57356041 TCF12_Exon4_NM_001322151.1 1492.32 1454.82 37.5 2.512866
