Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr8 71068185 71069495 NCOA2_Exon11_NM_001321712.2 2253.24 2249.80 3.44 0.152669
chrX 33038235 33038337 DMD_Exon2_NM_000109.4 589.56 588.66 0.9 0.152656
chr1 11276184 11276311 MTOR_Exon20_NM_004958.4 1100.82 1099.14 1.68 0.152614
chr1 93307302 93307442 RPL5_Exon8_NR_146333.1 1390.02 1387.90 2.12 0.152516
chr1 226549140 226549262 PARP1_Exon23_NM_001618.4 1220.08 1218.22 1.86 0.152449
chr11 118360823 118360984 KMT2A_Exon13_NM_001197104.1 1535.14 1532.80 2.34 0.152429
chr7 128850183 128850409 SMO_Exon9_NM_005631.5 1404.38 1402.24 2.14 0.15238
chr3 121230713 121230896 POLQ_Exon10_NM_199420.4 1233.98 1232.10 1.88 0.152353
chr18 45394673 45394848 SMAD2_Exon5_NM_005901.6 1825.20 1822.42 2.78 0.152312
chr5 55238477 55238599 IL6ST_Exon16_NM_002184.4 1260.62 1258.70 1.92 0.152306
chr7 81336585 81336700 HGF_Exon14_NM_000601.6 1642.38 1639.88 2.5 0.152218
chr9 98241261 98241449 PTCH1_Exon8_NM_001083607.2 1445.36 1443.16 2.2 0.152211
chr13 48985504 48986579 LPAR6_Exon1_NM_001162498.2 1682.00 1679.44 2.56 0.1522
chr1 39748840 39748993 MACF1_Exon7_NM_012090.5 1630.06 1627.58 2.48 0.152142
chr11 64532840 64533010 SF1_Exon13_NM_001178030.1 1708.98 1706.38 2.6 0.152138
chr11 118348661 118348936 KMT2A_Exon5_NM_001197104.1 1538.24 1535.90 2.34 0.152122
chr9 133748226 133748444 ABL1_Exon6_NM_007313.2 1288.62 1286.66 1.96 0.152101
chr1 193121489 193121594 CDC73_Exon10_NM_024529.4 1894.52 1891.64 2.88 0.152017
chr10 88659530 88659667 BMPR1A_Exon6_NM_004329.2 1486.72 1484.46 2.26 0.152012
chr15 57526220 57526325 TCF12_Exon12_NM_001322151.1 1737.96 1735.32 2.64 0.151902
chr15 42005328 42005714 MGA_Exon9_NM_001080541.2 1659.34 1656.82 2.52 0.151868
chr5 80088531 80088683 MSH3_Exon19_NM_002439.5 1382.86 1380.76 2.1 0.151859
chr22 39385441 39385635 APOBEC3B_Exon5_NM_001270411.2 1198.98 1197.16 1.82 0.151796
chr2 47604132 47604236 EPCAM_Exon5_NM_002354.3 1410.64 1408.50 2.14 0.151704
chr1 10363200 10364725 KIF1B_Exon21_NM_183416.4 1793.56 1790.84 2.72 0.151654
chr1 156815390 156815626 INSRR_Exon10_NM_014215.3 949.86 948.42 1.44 0.151601
chr1 39789844 39790037 MACF1_Exon33_NM_012090.5 1411.86 1409.72 2.14 0.151573
chr4 55968508 55968695 KDR_Exon14_NM_002253.3 1517.56 1515.26 2.3 0.151559
chr12 406186 406386 KDM5A_Exon25_NM_001042603.3 1438.76 1436.58 2.18 0.151519
chr9 137619091 137619263 COL5A1_Exon5_NM_000093.5 1122.02 1120.32 1.7 0.151512
chr1 39844854 39845136 MACF1_Exon48_NM_012090.5 1373.10 1371.02 2.08 0.151482
chr12 49421771 49421944 KMT2D_Exon46_NM_003482.3 1624.08 1621.62 2.46 0.15147
chr19 1220351 1220524 STK11_Exon4_NM_000455.5 1651.16 1648.66 2.5 0.151409
chr11 118364982 118365133 KMT2A_Exon17_NM_001197104.1 1571.92 1569.54 2.38 0.151407
chr4 187530316 187530494 FAT1_Exon16_NM_005245.4 1453.40 1451.20 2.2 0.151369
chrX 53659418 53659536 HUWE1_Exon9_NM_031407.7 1665.02 1662.50 2.52 0.15135
chr12 133202682 133202923 POLE_Exon46_NM_006231.4 1229.42 1227.56 1.86 0.151291
chr17 37671963 37672081 CDK12_Exon9_NM_016507.4 1296.00 1294.04 1.96 0.151235
chr16 2134208 2134736 TSC2_Exon31_NM_001318829.1 1600.46 1598.04 2.42 0.151207
chr8 56862997 56863136 LYN_Exon5_NM_001111097.3 1613.78 1611.34 2.44 0.151198
chr3 41274999 41275378 CTNNB1_Exon9_NM_001098210.2 1667.34 1664.82 2.52 0.151139
chr6 161507595 161507719 MAP3K4_Exon9_NM_001363582.1 1562.16 1559.80 2.36 0.151073
chr19 30313332 30313530 CCNE1_Exon10_NM_001322262.2 1469.66 1467.44 2.22 0.151055
chr16 2127578 2127747 TSC2_Exon26_NM_001114382.2 1377.04 1374.96 2.08 0.151049
chr20 57470646 57470759 GNAS_Exon2_NM_016592.4 1668.86 1666.34 2.52 0.151001
chr5 86686596 86686720 RASA1_Exon25_NM_002890.3 1616.06 1613.62 2.44 0.150984
chr13 28631463 28631619 FLT3_Exon4_NM_004119.3 1046.64 1045.06 1.58 0.150959
chr1 206649503 206649725 IKBKE_Exon5_NM_001193321.2 1285.88 1283.94 1.94 0.150869
chr5 131927548 131927746 RAD50_Exon11_NM_005732.4 1484.94 1482.70 2.24 0.150848
chr8 67505334 67505449 MYBL1_Exon7_NM_001080416.4 1591.42 1589.02 2.4 0.150809
chr13 28919561 28919708 FLT1_Exon16_NM_002019.4 1127.64 1125.94 1.7 0.150757
chr20 39794258 39794486 PLCG1_Exon16_NM_182811.2 1552.24 1549.90 2.34 0.15075
chr12 4387905 4388105 CCND2_Exon3_NM_001759.4 1406.42 1404.30 2.12 0.150737
chr1 9784092 9784134 PIK3CD_Exon21_NM_005026.5 1326.92 1324.92 2.0 0.150725
chr5 67589110 67589331 PIK3R1_Exon10_NM_181523.3 1698.60 1696.04 2.56 0.150712
chr5 150931007 150931187 FAT2_Exon6_NM_001447.2 1526.28 1523.98 2.3 0.150693
chr6 106554765 106555381 PRDM1_Exon7_NM_001198.4 1698.96 1696.40 2.56 0.15068
chr3 176744140 176744282 TBL1XR1_Exon15_NM_001321193.2 1407.26 1405.14 2.12 0.150647
chr1 45798042 45798180 MUTYH_Exon10_NM_001293195.1 1526.82 1524.52 2.3 0.15064
chr1 10425446 10425726 KIF1B_Exon43_NM_001365951.2 1473.98 1471.76 2.22 0.150613
chr14 20824035 20824210 PARP2_Exon11_NM_001042618.1 1566.94 1564.58 2.36 0.150612
chr9 98224117 98224300 PTCH1_Exon16_NM_001083607.2 1487.30 1485.06 2.24 0.150608
chr6 161533679 161533826 MAP3K4_Exon24_NM_001363582.1 1288.60 1286.66 1.94 0.150551
chr4 144336609 144336944 GAB1_Exon2_NM_002039.4 1381.70 1379.62 2.08 0.150539
chr11 71939371 71939562 INPPL1_Exon3_NM_001567.4 1514.76 1512.48 2.28 0.150519
chr3 37050284 37050416 MLH1_Exon5_NM_001258273.1 1408.56 1406.44 2.12 0.150508
chr12 115111949 115112660 TBX3_Exon7_NM_016569.4 1315.70 1313.72 1.98 0.15049
chr6 114277156 114277335 HDAC2_Exon5_NM_001527.4 1781.56 1778.88 2.68 0.15043
chr19 11144422 11144561 SMARCA4_Exon27_NM_003072.4 1143.60 1141.88 1.72 0.150402
chr5 150930130 150930452 FAT2_Exon7_NM_001447.2 1117.12 1115.44 1.68 0.150387
chr17 12013671 12013763 MAP2K4_Exon6_NM_003010.4 1409.90 1407.78 2.12 0.150365
chr5 98231909 98232166 CHD1_Exon11_NM_001270.2 1902.14 1899.28 2.86 0.150357
chr14 65494150 65494337 CHURC1-FNTB_Exon7_NM_001202559.1 1864.46 1861.66 2.8 0.150178
chr1 156811165 156811340 INSRR_Exon21_NM_014215.3 1252.14 1250.26 1.88 0.150143
chr19 15302750 15303129 NOTCH3_Exon4_NM_000435.3 1678.62 1676.10 2.52 0.150123
chr11 57572114 57572272 TMX2-CTNND1_Exon10_NR_037646.1 1572.34 1569.98 2.36 0.150095
chr5 131939591 131939758 RAD50_Exon15_NM_005732.4 1426.02 1423.88 2.14 0.150068
chr19 2185833 2185948 DOT1L_Exon3_NM_032482.3 1160.42 1158.68 1.74 0.149946
chr6 117678946 117679192 ROS1_Exon24_NM_002944.2 1480.90 1478.68 2.22 0.149909
chr20 39788725 39788813 PLCG1_Exon4_NM_182811.2 1721.06 1718.48 2.58 0.149908
chr22 29083864 29083994 CHEK2_Exon16_NM_001005735.2 1067.32 1065.72 1.6 0.149908
chr3 168830554 168830682 MECOM_Exon9_NM_001105077.3 1494.68 1492.44 2.24 0.149865
chr6 32184909 32185063 NOTCH4_Exon10_NM_004557.4 1281.56 1279.64 1.92 0.149817
chr21 33076057 33076259 SCAF4_Exon4_NM_020706.2 1441.78 1439.62 2.16 0.149815
chr4 55955520 55955660 KDR_Exon25_NM_002253.3 1455.20 1453.02 2.18 0.149808
chr9 140507891 140507982 ARRDC1_Exon3_NM_001317968.1 1668.90 1666.40 2.5 0.149799
chr2 158655918 158656025 ACVR1_Exon4_NM_001347667.2 1468.92 1466.72 2.2 0.14977
chr1 65332528 65332911 JAK1_Exon8_NM_001320923.1 1817.48 1814.76 2.72 0.149658
chr5 80063731 80063959 MSH3_Exon14_NM_002439.5 1389.96 1387.88 2.08 0.149645
chr9 131369862 131370002 SPTAN1_Exon31_NM_001195532.2 1229.72 1227.88 1.84 0.149628
chr16 72984347 72984884 ZFHX3_Exon3_NM_006885.4 1163.84 1162.10 1.74 0.149505
chr5 149459594 149459919 CSF1R_Exon3_NM_001288705.2 1298.00 1296.06 1.94 0.149461
chr8 71039027 71039302 NCOA2_Exon18_NM_001321712.2 1793.30 1790.62 2.68 0.149445
chr16 81942000 81942216 PLCG2_Exon17_NM_002661.5 1352.08 1350.06 2.02 0.149399
chr3 49412846 49413042 RHOA_Exon3_NM_001313941.2 1459.52 1457.34 2.18 0.149364
chr10 112338365 112338484 SMC3_Exon7_NM_005445.3 1981.90 1978.94 2.96 0.149352
chr1 226567253 226567362 PARP1_Exon11_NM_001618.4 1353.18 1351.16 2.02 0.149278
chr7 148463632 148463835 CUL1_Exon8_NM_001370660.1 2090.46 2087.34 3.12 0.149249
chr19 4090575 4090726 MAP2K2_Exon11_NM_030662.3 884.50 883.18 1.32 0.149237
chr9 137696986 137697080 COL5A1_Exon41_NM_000093.5 1058.78 1057.20 1.58 0.149228
chr1 65300224 65300360 JAK1_Exon26_NM_001320923.1 1353.66 1351.64 2.02 0.149225
chr19 2211729 2211861 DOT1L_Exon16_NM_032482.3 1233.28 1231.44 1.84 0.149196
chr6 20481416 20481676 E2F3_Exon3_NM_001949.5 1555.22 1552.90 2.32 0.149175
chr2 46611627 46611819 EPAS1_Exon16_NM_001430.5 1126.30 1124.62 1.68 0.149161
chr1 198703436 198703574 PTPRC_Exon19_NM_080921.3 871.60 870.30 1.3 0.149151
chr1 98164867 98165143 DPYD_Exon6_NM_000110.4 1569.98 1567.64 2.34 0.149046
chr13 28610051 28610200 FLT3_Exon11_NM_004119.3 1302.32 1300.38 1.94 0.148965
chr13 20638570 20638705 ZMYM2_Exon19_NM_001353159.1 1477.62 1475.42 2.2 0.148888
chr6 30675322 30676154 MDC1_Exon8_NM_014641.3 1961.46 1958.54 2.92 0.148869
chr22 50719497 50719638 PLXNB2_Exon23_NM_012401.4 1827.42 1824.70 2.72 0.148844
chr3 69986952 69987220 MITF_Exon3_NM_001354606.2 1478.30 1476.10 2.2 0.14882
chr6 161505512 161505669 MAP3K4_Exon7_NM_001363582.1 1357.50 1355.48 2.02 0.148803
chr7 81374295 81374456 HGF_Exon6_NM_000601.6 2016.52 2013.52 3.0 0.148771
chr5 86672677 86672877 RASA1_Exon17_NM_002890.3 1734.44 1731.86 2.58 0.148751
chr13 33261250 33261442 PDS5B_Exon12_NM_015032.4 1412.12 1410.02 2.1 0.148713
chr17 66526040 66526162 PRKAR1A_Exon10_NM_001278433.1 2044.68 2041.64 3.04 0.148679
chr8 67479090 67479247 MYBL1_Exon13_NM_001080416.4 1830.46 1827.74 2.72 0.148597
chrX 39923568 39923872 BCOR_Exon7_NM_001123383.1 646.24 645.28 0.96 0.148552
chrX 53588696 53588905 HUWE1_Exon55_NM_031407.7 1481.86 1479.66 2.2 0.148462
chr1 120508978 120509132 NOTCH2_Exon9_NM_024408.4 1562.72 1560.40 2.32 0.148459
chr12 56491548 56491744 ERBB3_Exon21_NM_001982.3 1590.34 1587.98 2.36 0.148396
chrX 70342337 70342477 MED12_Exon9_NM_005120.3 1361.38 1359.36 2.02 0.148379
chr17 41236486 41237273 BRCA1_Intron11_NM_007298.3 1671.80 1669.32 2.48 0.148343
chr5 167855691 167855812 WWC1_Exon13_NM_015238.3 970.84 969.40 1.44 0.148325
chr3 20189874 20189999 KAT2B_Exon17_NM_003884.5 1429.56 1427.44 2.12 0.148297
chr11 77961182 77961466 GAB2_Exon3_NM_012296.3 1416.16 1414.06 2.1 0.148288
chr15 90627477 90627605 IDH2_Exon9_NM_001290114.2 1240.92 1239.08 1.84 0.148277
chr16 396127 397045 AXIN1_Exon2_NM_003502.4 1632.18 1629.76 2.42 0.148268
chr22 36689784 36689929 MYH9_Exon29_NM_002473.5 1296.18 1294.26 1.92 0.148128
chrX 53596555 53596807 HUWE1_Exon48_NM_031407.7 1377.24 1375.20 2.04 0.148122
chr17 29562608 29562810 NF1_Exon28_NM_000267.3 1823.02 1820.32 2.7 0.148106
chr3 52588719 52588915 PBRM1_Exon27_NM_001350075.2 1607.00 1604.62 2.38 0.148102
chr3 37091956 37092164 MLH1_Exon18_NM_001258273.1 1526.50 1524.24 2.26 0.148051
chr15 41961072 41962176 MGA_Exon2_NM_001080541.2 1648.24 1645.80 2.44 0.148037
chrX 53439829 53440108 SMC1A_Exon5_NM_006306.4 1499.72 1497.50 2.22 0.148028
chr8 41122665 41123028 SFRP1_Exon3_NM_003012.5 1243.30 1241.46 1.84 0.147993
chr16 50830214 50830439 CYLD_Exon20_NM_015247.2 1609.08 1606.70 2.38 0.147911
chr11 55065012 55065060 TRIM51HP_Exon2_NR_038174.2 676.12 675.12 1.0 0.147903
chr11 118354877 118355049 KMT2A_Exon9_NM_001197104.1 1501.16 1498.94 2.22 0.147886
chr1 11204684 11204832 MTOR_Exon34_NM_004958.4 1014.68 1013.18 1.5 0.14783
chr3 1371448 1371639 CNTN6_Exon9_NM_001349359.2 1244.80 1242.96 1.84 0.147815
chr7 151871195 151871347 KMT2C_Exon39_NM_170606.3 2124.68 2121.54 3.14 0.147787
chr17 29548847 29549028 NF1_Exon15_NM_000267.3 1407.90 1405.82 2.08 0.147738
chr12 6691993 6692122 CHD4_Exon27_NM_001297553.2 1327.18 1325.22 1.96 0.147682
chr14 68301776 68301933 RAD51B_Exon4_NM_001321819.1 1761.70 1759.10 2.6 0.147585
chr1 65306907 65307042 JAK1_Exon20_NM_001320923.1 1518.18 1515.94 2.24 0.147545
chr6 30682796 30682972 MDC1_Exon2_NM_014641.3 1749.38 1746.80 2.58 0.147481
chr2 212285145 212285356 ERBB4_Exon25_NM_001042599.1 881.52 880.22 1.3 0.147473
chr4 55156459 55156741 PDGFRA_Exon22_NM_006206.6 1247.70 1245.86 1.84 0.147471
chr12 21628381 21628539 RECQL_Exon10_NM_002907.4 1343.90 1341.92 1.98 0.147332
chr12 52377762 52377970 ACVR1B_Exon5_NM_004302.5 1588.52 1586.18 2.34 0.147307
chr15 75702454 75702647 SIN3A_Exon7_NM_015477.3 1452.98 1450.84 2.14 0.147284
chr15 75684562 75685176 SIN3A_Exon15_NM_015477.3 1779.46 1776.84 2.62 0.147236
chr22 21344654 21344834 LZTR1_Exon8_NM_006767.4 1521.72 1519.48 2.24 0.147202
chr9 131366584 131366716 SPTAN1_Exon28_NM_001195532.2 1210.30 1208.52 1.78 0.147071
chr17 7217378 7217498 GPS2_Exon5_NM_004489.5 2054.66 2051.64 3.02 0.146983
chr8 6378678 6378951 ANGPT2_Exon4_NM_001147.3 1539.04 1536.78 2.26 0.146845
chr3 52623065 52623291 PBRM1_Exon23_NM_001350077.2 1471.46 1469.30 2.16 0.146793
chr1 16460942 16461082 EPHA2_Exon8_NM_004431.5 1689.56 1687.08 2.48 0.146784
chr12 56495292 56495859 ERBB3_Exon28_NM_001982.3 1757.70 1755.12 2.58 0.146783
chr13 33284062 33284263 PDS5B_Exon19_NM_015032.4 1390.28 1388.24 2.04 0.146733
chr9 137709603 137709697 COL5A1_Exon54_NM_000093.5 1118.02 1116.38 1.64 0.146688
chr9 5569933 5569979 PDCD1LG2_Exon7_NM_025239.4 1363.54 1361.54 2.0 0.146677
chrX 15833779 15834033 ZRSR2_Exon8_NM_005089.3 954.60 953.20 1.4 0.146658
chr17 16049669 16049882 NCOR1_Exon10_NM_006311.4 1841.56 1838.86 2.7 0.146615
chr7 124486975 124487072 POT1_Exon12_NM_015450.3 1882.68 1879.92 2.76 0.1466
chr5 38953066 38953213 RICTOR_Exon29_NM_001285439.2 1528.30 1526.06 2.24 0.146568
chr4 187538841 187542949 FAT1_Exon10_NM_005245.4 1760.30 1757.72 2.58 0.146566
chr3 178947992 178948184 PIK3CA_Exon20_NM_006218.4 1869.70 1866.96 2.74 0.146548
chrX 31241143 31241258 DMD_Exon21_NM_004021.3 682.66 681.66 1.0 0.146486
chr11 94163056 94163172 MRE11_Exon18_NM_005590.4 1270.24 1268.38 1.86 0.146429
chr20 39721091 39721247 TOP1_Exon9_NM_003286.4 2021.54 2018.58 2.96 0.146423
chr17 37868160 37868320 ERBB2_Exon11_NM_001005862.2 1393.28 1391.24 2.04 0.146417
chr14 23450449 23451495 AJUBA_Exon1_NM_032876.6 1571.28 1568.98 2.3 0.146377
chr5 1264498 1264727 TERT_Exon11_NM_198253.3 1093.94 1092.34 1.6 0.14626
chr16 50383913 50384098 BRD7_Exon5_NM_001173984.3 1381.20 1379.18 2.02 0.14625
chr6 114267151 114267332 HDAC2_Exon9_NM_001527.4 1586.38 1584.06 2.32 0.146245
chr8 90994929 90995103 NBN_Exon2_NM_002485.4 2174.52 2171.34 3.18 0.146239
chrX 70596779 70597061 TAF1_Exon5_NM_138923.3 1012.06 1010.58 1.48 0.146236
chr6 43746605 43746675 VEGFA_Exon5_NM_001171628.1 1942.26 1939.42 2.84 0.146221
chr1 198687202 198687451 PTPRC_Exon11_NM_080921.3 1507.74 1505.54 2.2 0.145914
chr3 178936963 178937085 PIK3CA_Exon11_NM_006218.4 1398.40 1396.36 2.04 0.145881
chr12 21627754 21627933 RECQL_Exon11_NM_002907.4 1248.54 1246.72 1.82 0.14577
chr17 63553903 63554758 AXIN2_Exon2_NM_004655.4 2071.88 2068.86 3.02 0.145761
chr12 58144418 58144568 CDK4_Exon5_NM_000075.4 1825.58 1822.92 2.66 0.145707
chrX 53602094 53602201 HUWE1_Exon46_NM_031407.7 1317.78 1315.86 1.92 0.1457
chrX 96502693 96502858 DIAPH2_Exon23_NM_007309.3 1015.88 1014.40 1.48 0.145686
chrX 53225847 53226246 KDM5C_Exon19_NM_001353981.2 1153.54 1151.86 1.68 0.145639
chr9 98244210 98244342 PTCH1_Exon5_NM_001083607.2 1579.94 1577.64 2.3 0.145575
chr7 140439591 140439766 BRAF_Exon17_NM_001354609.2 1676.14 1673.70 2.44 0.145573
chr17 15965398 15965604 NCOR1_Exon36_NM_006311.4 1635.10 1632.72 2.38 0.145557
chr17 41222234 41223752 BRCA1_Exon14_NM_007298.3 1567.28 1565.00 2.28 0.145475
chr6 106543469 106543629 PRDM1_Exon3_NM_001198.4 1595.34 1593.02 2.32 0.145424
chr1 158592752 158593002 SPTA1_Exon43_NM_003126.4 1265.56 1263.72 1.84 0.14539
chr1 6246711 6246896 RPL22_Exon4_NM_000983.4 1527.08 1524.86 2.22 0.145375
chr22 36680428 36680577 MYH9_Exon39_NM_002473.5 1251.94 1250.12 1.82 0.145374
chr3 121178876 121179101 POLQ_Exon25_NM_199420.4 1513.54 1511.34 2.2 0.145355
chrX 32364039 32364217 DMD_Exon11_NM_004012.4 990.74 989.30 1.44 0.145346
chrX 44945089 44945244 KDM6A_Exon22_NM_001291421.1 1073.32 1071.76 1.56 0.145343
chr19 41748767 41748940 AXL_Exon10_NM_001699.6 1513.98 1511.78 2.2 0.145312
chr9 139417281 139417660 NOTCH1_Exon4_NM_017617.5 1665.62 1663.20 2.42 0.145291
chr15 57458579 57458684 TCF12_Exon6_NM_001322151.1 1377.60 1375.60 2.0 0.14518
chr20 39801348 39801537 PLCG1_Exon27_NM_182811.2 1625.58 1623.22 2.36 0.145179
chr9 8485206 8485347 PTPRD_Exon13_NM_130392.3 1378.02 1376.02 2.0 0.145136
chr19 13446599 13446743 CACNA1A_Exon7_NM_001127221.1 1365.42 1363.44 1.98 0.14501
chr19 42793312 42793578 CIC_Exon9_NM_001304815.1 1544.72 1542.48 2.24 0.14501
chr7 81335582 81335763 HGF_Exon15_NM_000601.6 1379.34 1377.34 2.0 0.144997
chrX 70607090 70607331 TAF1_Exon15_NM_138923.3 1172.48 1170.78 1.7 0.144992
chr5 176562084 176563051 NSD1_Exon3_NM_172349.2 1724.42 1721.92 2.5 0.144976
chr3 52440248 52440412 BAP1_Exon9_NM_004656.4 1448.66 1446.56 2.1 0.144962
chr18 18533659 18533706 ROCK1_Exon32_NM_005406.3 400.20 399.62 0.58 0.144928
chr2 198285081 198285286 SF3B1_Exon4_NM_012433.3 1435.40 1433.32 2.08 0.144907
chr1 39723587 39723720 MACF1_Exon5_NM_012090.5 1339.28 1337.34 1.94 0.144854
chr8 30921784 30921970 WRN_Exon4_NM_000553.6 1574.10 1571.82 2.28 0.144845
chrX 32509373 32509655 DMD_Exon20_NM_000109.4 1021.82 1020.34 1.48 0.14484
chr12 133253928 133254049 POLE_Exon8_NM_006231.4 1602.20 1599.88 2.32 0.144801
chr15 59323001 59323921 RNF111_Exon2_NM_001270529.2 1837.26 1834.60 2.66 0.144781
chr6 27777939 27777981 H3C10_Exon1_NM_003536.2 2072.62 2069.62 3.0 0.144744
chr12 46233091 46233299 ARID2_Exon11_NM_152641.4 1852.38 1849.70 2.68 0.144679
chr5 37044428 37044609 NIPBL_Exon35_NM_015384.5 1672.70 1670.28 2.42 0.144676
chr1 226252032 226252200 H3-3A_Exon2_NM_002107.6 1437.94 1435.86 2.08 0.144651
chr14 21876450 21876734 CHD8_Exon13_NM_020920.4 1617.86 1615.52 2.34 0.144636
chr6 111982921 111983170 FYN_Exon11_NM_153048.3 1355.28 1353.32 1.96 0.14462
chr22 29105973 29106067 CHEK2_Exon8_NM_001005735.2 982.18 980.76 1.42 0.144576
chr2 29455149 29455334 ALK_Exon15_NM_004304.5 968.84 967.44 1.4 0.144503
chr14 20825189 20825328 PARP2_Exon14_NM_001042618.1 1481.56 1479.42 2.14 0.144442
chr1 158587306 158587398 SPTA1_Exon47_NM_003126.4 1163.58 1161.90 1.68 0.144382
chr11 118350868 118350973 KMT2A_Exon6_NM_001197104.1 1552.18 1549.94 2.24 0.144313
chr11 118369997 118370155 KMT2A_Exon23_NM_001197104.1 1455.22 1453.12 2.1 0.144308
chr1 156812169 156812320 INSRR_Exon18_NM_014215.3 1191.90 1190.18 1.72 0.144307
chr1 150550699 150550987 MCL1_Exon3_NM_001197320.1 1774.12 1771.56 2.56 0.144297
chr8 74858844 74859075 ELOC_Exon5_NM_001204858.2 1705.00 1702.54 2.46 0.144282
chr14 21897102 21897514 CHD8_Exon3_NM_020920.4 1441.84 1439.76 2.08 0.14426
chr11 125542467 125542632 ACRV1_Exon4_NM_001612.6 1400.54 1398.52 2.02 0.14423
chr7 151949003 151949195 KMT2C_Exon11_NM_170606.3 2207.24 2204.06 3.18 0.144071
chr1 162735770 162735873 DDR2_Exon10_NM_001354983.2 1514.66 1512.48 2.18 0.143927
chr21 33067105 33067313 SCAF4_Exon10_NM_020706.2 1903.82 1901.08 2.74 0.143921
chr15 90628212 90628350 IDH2_Exon7_NM_001290114.2 1726.50 1724.02 2.48 0.143643
chr2 46605012 46605246 EPAS1_Exon10_NM_001430.5 1351.34 1349.40 1.94 0.143561
chr6 149997670 149997893 LATS1_Exon7_NM_001350339.2 1435.52 1433.46 2.06 0.143502
chr4 55151987 55152150 PDGFRA_Exon18_NM_006206.6 1087.40 1085.84 1.56 0.143461
chr13 26975582 26975781 CDK8_Exon11_NM_001346501.2 1743.70 1741.20 2.5 0.143373
chr1 11254890 11255100 ANGPTL7_Exon5_NM_021146.4 1367.30 1365.34 1.96 0.143348
chr1 10431178 10431340 KIF1B_Exon45_NM_001365951.2 1130.14 1128.52 1.62 0.143345
chrX 53680986 53681071 HUWE1_Exon4_NM_031407.7 1074.36 1072.82 1.54 0.143341
chr15 75667985 75668233 SIN3A_Exon20_NM_015477.3 1479.36 1477.24 2.12 0.143305
chr4 126398289 126398509 FAT4_Exon13_NM_024582.4 1395.98 1393.98 2.0 0.143269
chr7 152012202 152012443 KMT2C_Exon4_NM_170606.3 2191.84 2188.70 3.14 0.143259
chr1 156811436 156811606 INSRR_Exon20_NM_014215.3 1340.92 1339.00 1.92 0.143185
chr3 10130112 10130246 FANCD2_Exon35_NM_001018115.2 1299.12 1297.26 1.86 0.143174
chr13 20632694 20632864 ZMYM2_Exon15_NM_001353159.1 1606.48 1604.18 2.3 0.14317
chr9 2170398 2170492 SMARCA2_Exon29_NM_003070.5 1313.42 1311.54 1.88 0.143138
chr12 57498226 57498389 STAT6_Exon11_NM_001178079.2 1678.08 1675.68 2.4 0.143021
chrX 41043629 41043948 USP9X_Exon23_NM_001039591.3 951.04 949.68 1.36 0.143001
chr11 77937490 77938117 GAB2_Exon4_NM_012296.3 1062.98 1061.46 1.52 0.142994
chr17 7809153 7809327 CHD3_Exon28_NM_001005271.3 1692.46 1690.04 2.42 0.142987
chrX 53426490 53426672 SMC1A_Exon16_NM_006306.4 1161.04 1159.38 1.66 0.142975
chr5 176517370 176517674 FGFR4_Exon3_NM_001354984.2 1371.24 1369.28 1.96 0.142936
chrX 128641897 128642093 SMARCA1_Exon7_NM_003069.5 1175.42 1173.74 1.68 0.142928
chr8 55371597 55372575 SOX17_Exon2_NM_022454.4 1511.52 1509.36 2.16 0.142903
chr5 167826472 167826592 WWC1_Exon5_NM_015238.3 1217.68 1215.94 1.74 0.142895
chrX 53423126 53423320 SMC1A_Exon18_NM_006306.4 1400.12 1398.12 2.0 0.142845
chr4 55565775 55565952 KIT_Exon4_NM_001093772.1 1260.62 1258.82 1.8 0.142787
chrX 53563320 53563648 HUWE1_Exon79_NM_031407.7 1176.68 1175.00 1.68 0.142775
chr5 170818288 170818448 NPM1_Exon4_NM_001355006.1 1512.94 1510.78 2.16 0.142768
chr2 202151161 202151337 CASP8_Exon10_NM_033355.3 1289.46 1287.62 1.84 0.142695
chrX 70344805 70345016 MED12_Exon15_NM_005120.3 1177.34 1175.66 1.68 0.142695
chrX 41203471 41203672 DDX3X_Exon10_NM_001356.4 1261.60 1259.80 1.8 0.142676
chr17 7983532 7983676 ALOX12B_Exon6_NM_001139.3 1402.00 1400.00 2.0 0.142653
chr14 35872875 35873024 NFKBIA_Exon2_NM_020529.2 1682.64 1680.24 2.4 0.142633
chr7 116412044 116414934 MET_Intron13_NM_001324402.2 3057.40 3053.04 4.36 0.142605
chr16 3823731 3823951 CREBBP_Exon12_NM_001079846.1 1416.56 1414.54 2.02 0.142599
chr3 142203961 142204144 ATR_Exon36_NM_001184.4 1487.06 1484.94 2.12 0.142563
chr1 163317532 163317748 NUF2_Exon12_NM_031423.4 1585.54 1583.28 2.26 0.142538
chr13 29001275 29001475 FLT1_Exon10_NM_002019.4 1642.08 1639.74 2.34 0.142502
chr22 50716843 50716968 PLXNB2_Exon30_NM_012401.4 1853.08 1850.44 2.64 0.142466
chr9 27204888 27205083 TEK_Exon12_NM_001290078.1 1558.38 1556.16 2.22 0.142456
chr4 187524036 187524208 FAT1_Exon20_NM_005245.4 1684.82 1682.42 2.4 0.142448
chr1 226567602 226567885 PARP1_Exon10_NM_001618.4 1348.38 1346.46 1.92 0.142393
chr9 8404516 8404680 PTPRD_Exon21_NM_130392.3 1516.94 1514.78 2.16 0.142392
