Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr1 227076509 227076770 PSEN2_Exon8_NM_012486.2 1290.44 1283.84 6.6 0.511453
chr20 9388543 9388725 PLCB4_Exon21_NM_001172646.1 1486.18 1478.58 7.6 0.511378
chr5 80064633 80064842 MSH3_Exon15_NM_002439.5 1243.94 1237.58 6.36 0.511279
chr2 111902044 111902098 BCL2L11_Exon5_NM_001204113.1 1619.68 1611.40 8.28 0.511212
chr5 37045524 37045719 NIPBL_Exon37_NM_015384.5 1737.48 1728.60 8.88 0.511085
chr1 197316449 197316629 CRB1_Exon6_NM_001257965.2 1518.84 1511.08 7.76 0.510916
chrX 31893287 31893510 DMD_Exon5_NM_004021.3 955.34 950.46 4.88 0.510813
chr5 80063731 80063959 MSH3_Exon14_NM_002439.5 1389.96 1382.86 7.1 0.510806
chr17 7400062 7400384 POLR2A_Exon5_NM_000937.5 1237.26 1230.94 6.32 0.510806
chr4 187554817 187554997 FAT1_Exon7_NM_005245.4 1605.84 1597.64 8.2 0.510636
chr1 93298556 93298611 DIPK1A_Exon5_NM_001252273.1 1841.42 1832.02 9.4 0.510476
chr11 108159683 108159850 ATM_Exon28_NM_000051.3 1375.32 1368.30 7.02 0.510427
chr15 88727435 88727550 NTRK3_Exon4_NM_002530.4 979.96 974.96 5.0 0.510225
chr2 58468332 58468468 FANCL_Exon1_NM_001114636.1 1575.94 1567.90 8.04 0.510172
chr7 151174398 151174521 RHEB_Exon4_NM_005614.4 1721.18 1712.40 8.78 0.510115
chr1 158614957 158615195 SPTA1_Exon29_NM_003126.4 1458.70 1451.26 7.44 0.510043
chr12 112915640 112915839 PTPN11_Exon9_NM_002834.4 1502.28 1494.62 7.66 0.509892
chr4 143352301 143352432 INPP4B_Exon5_NM_003866.3 1443.48 1436.12 7.36 0.509879
chr10 112337158 112337270 SMC3_Exon5_NM_005445.3 1730.08 1721.26 8.82 0.509803
chr11 71944464 71944586 INPPL1_Exon18_NM_001567.4 1334.08 1327.28 6.8 0.509715
chr2 25463488 25463619 DNMT3A_Exon18_NR_135490.2 1393.00 1385.90 7.1 0.509691
chr5 149513423 149513591 PDGFRB_Exon5_NM_001355017.2 1306.80 1300.14 6.66 0.509642
chr17 63531723 63531859 AXIN2_Exon9_NM_004655.4 1644.60 1636.22 8.38 0.509546
chr15 59323001 59323921 RNF111_Exon2_NM_001270529.2 1837.26 1827.90 9.36 0.509454
chr9 98242230 98242392 PTCH1_Exon7_NM_001083607.2 1476.30 1468.78 7.52 0.509382
chr7 81372648 81372807 HGF_Exon7_NM_000601.6 1747.42 1738.52 8.9 0.509322
chr18 45368177 45368341 SMAD2_Exon11_NM_005901.6 2120.58 2109.78 10.8 0.509295
chr2 21227931 21235543 APOB_Exon26_NM_000384.3 1649.64 1641.24 8.4 0.509202
chr1 11190565 11190854 MTOR_Exon39_NM_004958.4 1261.10 1254.68 6.42 0.509079
chr8 104831699 104831747 RIMS2_Exon1_NM_001282881.2 585.38 582.40 2.98 0.509071
chr17 37882794 37882932 ERBB2_Exon27_NM_001005862.2 1898.52 1888.86 9.66 0.508817
chr4 187557158 187557409 FAT1_Exon6_NM_005245.4 1659.02 1650.58 8.44 0.508734
chr1 17345355 17345473 SDHB_Exon8_NM_003000.3 1274.58 1268.10 6.48 0.508403
chr6 161507390 161507530 MAP3K4_Exon8_NM_001363582.1 1582.12 1574.08 8.04 0.508179
chr1 226574006 226574163 PARP1_Exon6_NM_001618.4 1432.64 1425.36 7.28 0.508153
chr5 161128483 161128799 GABRA6_Exon9_NM_000811.3 1507.48 1499.82 7.66 0.508133
chr3 20187787 20187942 KAT2B_Exon14_NM_003884.5 1468.20 1460.74 7.46 0.508105
chr17 7796583 7796907 CHD3_Exon5_NM_001005271.3 810.96 806.84 4.12 0.50804
chr2 61719439 61719636 XPO1_Exon15_NM_003400.4 1696.92 1688.30 8.62 0.507979
chr3 10084222 10084367 FANCD2_Exon11_NM_001018115.2 1224.54 1218.32 6.22 0.507946
chr17 66432502 66432640 WIPI1_Exon5_NM_017983.7 1555.36 1547.46 7.9 0.507921
chr12 112924246 112924457 PTPN11_Exon11_NM_002834.4 1398.04 1390.94 7.1 0.507854
chr11 77064560 77064664 PAK1_Exon8_NM_001128620.1 1462.14 1454.72 7.42 0.507475
chr2 21251178 21251430 APOB_Exon13_NM_000384.3 1351.82 1344.96 6.86 0.507464
chr2 58459168 58459267 FANCL_Exon2_NM_001114636.1 1485.84 1478.30 7.54 0.507457
chr5 86648953 86649072 RASA1_Exon9_NM_002890.3 969.64 964.72 4.92 0.507405
chrX 41203471 41203672 DDX3X_Exon10_NM_001356.4 1261.60 1255.20 6.4 0.507292
chr1 78429238 78429420 FUBP1_Exon13_NR_146540.2 1683.64 1675.10 8.54 0.507234
chr1 10338023 10338206 KIF1B_Exon12_NM_183416.4 1616.76 1608.56 8.2 0.507187
chr2 21241843 21242005 APOB_Exon20_NM_000384.3 1238.78 1232.50 6.28 0.50695
chrX 53616486 53616796 HUWE1_Exon36_NM_031407.7 1380.96 1373.96 7.0 0.506894
chr5 80040304 80040454 MSH3_Exon12_NM_002439.5 1428.70 1421.46 7.24 0.506754
chrX 129168409 129168671 BCORL1_Exon8_NM_001184772.2 1002.48 997.40 5.08 0.506743
chr13 28578168 28578331 FLT3_Exon24_NM_004119.3 1377.68 1370.70 6.98 0.506649
chr3 37081656 37081805 MLH1_Exon13_NM_001258273.1 1291.60 1285.06 6.54 0.506349
chr8 6366432 6366603 ANGPT2_Exon8_NM_001147.3 1524.80 1517.08 7.72 0.506296
chr9 87486683 87486752 NTRK2_Exon16_NM_001369537.1 1438.06 1430.78 7.28 0.506238
chr4 187557718 187558088 FAT1_Exon5_NM_005245.4 1687.12 1678.58 8.54 0.506188
chrX 76920113 76920287 ATRX_Exon11_NM_000489.5 1284.22 1277.72 6.5 0.506144
chr11 77937490 77938117 GAB2_Exon4_NM_012296.3 1062.98 1057.60 5.38 0.506124
chr9 137706622 137706770 COL5A1_Exon50_NM_000093.5 1170.06 1164.14 5.92 0.505957
chr10 89653761 89653886 PTEN_Exon2_NM_001304718.2 1264.96 1258.56 6.4 0.505945
chr19 13409337 13410187 CACNA1A_Exon19_NM_001127221.1 1360.02 1353.14 6.88 0.505875
chr12 46230351 46230458 ARID2_Exon7_NM_152641.4 1640.82 1632.52 8.3 0.505845
chr3 41274811 41274955 CTNNB1_Exon8_NM_001098210.2 1723.98 1715.26 8.72 0.505806
chr16 23637536 23637738 PALB2_Exon7_NM_024675.4 1384.00 1377.00 7.0 0.50578
chr18 61324044 61324240 SERPINB3_Exon7_NM_006919.3 1973.44 1963.46 9.98 0.505716
chr11 64537707 64537900 SF1_Exon4_NM_001178030.1 1870.82 1861.36 9.46 0.505661
chr19 13443662 13443759 CACNA1A_Exon9_NM_001127221.1 1099.58 1094.02 5.56 0.505648
chr17 7979472 7979682 ALOX12B_Exon11_NM_001139.3 1475.36 1467.90 7.46 0.505639
chrX 128649850 128649991 SMARCA1_Exon4_NM_003069.5 1380.48 1373.50 6.98 0.505621
chr9 131361221 131361285 SPTAN1_Exon25_NM_001195532.2 1530.82 1523.08 7.74 0.505611
chr11 1025161 1025387 MUC6_Exon23_NM_005961.3 1155.96 1150.12 5.84 0.505208
chr20 39751814 39751957 TOP1_Exon21_NM_003286.4 1670.62 1662.18 8.44 0.505202
chr11 118359308 118359495 KMT2A_Exon11_NM_001197104.1 1468.80 1461.38 7.42 0.505174
chr15 75702454 75702647 SIN3A_Exon7_NM_015477.3 1452.98 1445.64 7.34 0.505169
chr15 89850823 89850923 FANCI_Exon34_NM_001113378.1 1678.84 1670.36 8.48 0.505111
chr10 123278175 123279703 FGFR2_Exon5_NM_023029.2 1663.68 1655.28 8.4 0.504905
chr16 89858314 89858496 FANCA_Exon13_NM_001286167.3 1240.12 1233.86 6.26 0.50479
chr12 115117289 115117476 TBX3_Exon4_NM_016569.4 1351.08 1344.26 6.82 0.504781
chr3 121187131 121187298 POLQ_Exon23_NM_199420.4 1303.60 1297.02 6.58 0.504756
chr7 106526559 106526757 PIK3CG_Exon10_NM_001282427.2 2017.94 2007.76 10.18 0.504475
chrX 41202969 41203095 DDX3X_Exon8_NM_001356.4 1268.66 1262.26 6.4 0.504469
chr3 52623065 52623291 PBRM1_Exon23_NM_001350077.2 1471.46 1464.04 7.42 0.504261
chr5 112043394 112043599 APC_Exon1_NM_001127511.3 1404.08 1397.00 7.08 0.504245
chr9 137591734 137591988 COL5A1_Exon3_NM_000093.5 1051.12 1045.82 5.3 0.504224
chr5 56176517 56176649 MAP3K1_Exon12_NM_005921.2 1507.44 1499.84 7.6 0.504166
chrX 53615321 53615514 HUWE1_Exon37_NM_031407.7 1452.12 1444.80 7.32 0.504091
chr11 6652263 6652461 DCHS1_Exon9_NM_003737.4 1182.94 1176.98 5.96 0.503829
chr13 33306217 33306381 PDS5B_Exon20_NM_015032.4 1302.08 1295.52 6.56 0.503809
chr19 15290154 15290327 NOTCH3_Exon21_NM_000435.3 1500.76 1493.20 7.56 0.503745
chr9 15479568 15479705 PSIP1_Exon7_NM_033222.5 1536.62 1528.88 7.74 0.503703
chr1 243776952 243777061 AKT3_Exon7_NM_181690.2 1176.08 1170.16 5.92 0.503367
chr5 167882340 167882545 WWC1_Exon19_NM_015238.3 1267.90 1261.52 6.38 0.503194
chr3 142168250 142168464 ATR_Exon47_NM_001184.4 1574.52 1566.60 7.92 0.50301
chr19 36213449 36213640 KMT2B_Exon5_NM_014727.2 1591.04 1583.04 8.0 0.502816
chr10 63809218 63809262 ARID5B_Exon1_NM_001244638.2 1575.30 1567.38 7.92 0.502761
chr7 124510944 124511115 POT1_Exon7_NM_015450.3 1830.38 1821.18 9.2 0.502628
chr13 48942642 48942760 RB1_Exon11_NM_000321.2 1425.00 1417.84 7.16 0.502456
chr1 39924737 39924941 MACF1_Exon86_NM_012090.5 1425.36 1418.20 7.16 0.502329
chr2 21263789 21263975 APOB_Exon4_NM_000384.3 1131.66 1125.98 5.68 0.501918
chrX 123196731 123196864 STAG2_Exon18_NM_001042749.2 1414.80 1407.70 7.1 0.501838
chr10 131565031 131565281 MGMT_Exon5_NM_002412.5 924.64 920.00 4.64 0.501817
chr9 2186075 2186248 SMARCA2_Exon31_NM_001289397.2 1188.06 1182.10 5.96 0.501658
chr9 135786368 135786520 TSC1_Exon11_NM_000368.5 1674.50 1666.10 8.4 0.501642
chr3 12458182 12458673 PPARG_Exon7_NM_001354666.1 1547.20 1539.44 7.76 0.501551
chr12 25380147 25380366 KRAS_Exon3_NM_033360.4 1495.38 1487.88 7.5 0.501545
chr2 46603657 46603912 EPAS1_Exon9_NM_001430.5 1467.66 1460.30 7.36 0.501479
chr9 2115801 2116069 SMARCA2_Exon25_NM_001289397.2 1415.82 1408.72 7.1 0.501476
chr14 95572357 95572580 DICER1_Exon17_NM_001195573.1 2082.50 2072.06 10.44 0.501321
chr2 25972544 25973302 ASXL2_Exon12_NM_018263.6 1787.88 1778.92 8.96 0.501152
chr4 187509725 187510394 FAT1_Exon27_NM_005245.4 1608.30 1600.24 8.06 0.50115
chrX 70627803 70628021 TAF1_Exon28_NM_138923.3 1073.82 1068.44 5.38 0.501015
chr6 161494477 161494664 MAP3K4_Exon5_NM_001363582.1 1249.80 1243.54 6.26 0.50088
chr17 8111035 8111178 AURKB_Exon3_NM_001313951.1 1765.00 1756.16 8.84 0.50085
chr19 57743380 57743612 AURKC_Exon3_NM_001015879.2 1098.22 1092.72 5.5 0.50081
chr2 46596945 46597092 EPAS1_Exon7_NM_001430.5 1305.90 1299.36 6.54 0.500804
chr17 40475257 40475392 STAT3_Exon19_NM_213662.2 1550.18 1542.42 7.76 0.500587
chr22 41523470 41523772 EP300_Exon4_NM_001362843.2 1226.66 1220.52 6.14 0.500546
chr5 98236869 98237059 CHD1_Exon5_NM_001270.2 1870.26 1860.90 9.36 0.500465
chrX 41083974 41084235 USP9X_Exon40_NM_001039591.3 1059.08 1053.78 5.3 0.500434
chr5 67589110 67589331 PIK3R1_Exon10_NM_181523.3 1698.60 1690.10 8.5 0.500412
chr3 142177779 142177973 ATR_Exon44_NM_001184.4 1479.52 1472.12 7.4 0.500162
chr17 66533597 66533902 FAM20A_Exon12_NM_001243746.2 1567.78 1559.94 7.84 0.50007
chr18 745927 746071 YES1_Exon5_NM_005433.4 1595.78 1587.80 7.98 0.500069
chr2 198266688 198266874 SF3B1_Exon15_NM_012433.3 1584.56 1576.64 7.92 0.499823
chr16 3807268 3807397 CREBBP_Exon18_NM_001079846.1 1164.56 1158.74 5.82 0.49976
chr11 76227165 76227376 EMSY_Exon11_NM_001300943.2 1757.04 1748.26 8.78 0.499704
chr13 28623500 28623694 FLT3_Exon8_NM_004119.3 1452.90 1445.64 7.26 0.49969
chr20 9457343 9457420 PLCB4_Exon35_NM_000933.3 1637.06 1628.88 8.18 0.499676
chr11 57569184 57569688 TMX2-CTNND1_Exon8_NR_037646.1 1493.64 1486.18 7.46 0.499451
chr10 114912071 114912219 TCF7L2_Exon10_NM_001146284.2 1530.38 1522.74 7.64 0.499222
chr4 153332404 153332975 FBXW7_Exon4_NM_001257069.1 2087.66 2077.24 10.42 0.499123
chr5 150932717 150932968 FAT2_Exon5_NM_001447.2 1342.76 1336.06 6.7 0.498972
chr5 161113921 161114029 GABRA6_Exon3_NM_000811.3 1519.34 1511.76 7.58 0.498901
chr12 124907026 124907121 NCOR2_Exon14_NM_006312.6 1255.02 1248.76 6.26 0.498797
chr2 46583842 46583967 EPAS1_Exon4_NM_001430.5 1487.66 1480.24 7.42 0.49877
chr13 32892863 32896324 BRCA2_Exon3_NM_000059.3 1884.78 1875.38 9.4 0.498732
chr9 131353735 131353924 SPTAN1_Exon22_NM_001195532.2 1267.26 1260.94 6.32 0.498714
chr19 13372243 13372444 CACNA1A_Exon26_NM_001127221.1 1307.48 1300.96 6.52 0.498669
chr8 90970932 90971102 NBN_Exon9_NM_002485.4 2242.50 2231.32 11.18 0.498551
chr16 10867183 10867231 TVP23A_Exon6_NR_134901.2 317.00 315.42 1.58 0.498423
chr16 72984347 72984884 ZFHX3_Exon3_NM_006885.4 1163.84 1158.04 5.8 0.49835
chrX 53239575 53239778 KDM5C_Exon12_NM_001353981.2 1513.46 1505.92 7.54 0.498196
chr1 120491016 120491209 NOTCH2_Exon17_NM_024408.4 1481.54 1474.16 7.38 0.49813
chr11 118390651 118390799 KMT2A_Exon33_NM_001197104.1 1510.14 1502.62 7.52 0.497967
chr6 135507020 135507178 MYB_Exon2_NM_001161660.2 1341.76 1335.08 6.68 0.497854
chr12 56490266 56490426 ERBB3_Exon18_NM_001982.3 1791.76 1782.84 8.92 0.497835
chr14 45642237 45642433 FANCM_Exon12_NM_001308133.2 1784.54 1775.66 8.88 0.497607
chr17 63534300 63534481 AXIN2_Exon5_NM_004655.4 1676.22 1667.88 8.34 0.497548
chr17 12032435 12032624 MAP2K4_Exon9_NM_003010.4 1451.22 1444.00 7.22 0.497512
chr6 112017459 112017679 FYN_Exon7_NM_153048.3 1539.86 1532.20 7.66 0.497448
chr11 118366955 118367102 KMT2A_Exon20_NM_001197104.1 1367.38 1360.58 6.8 0.497301
chr9 5069001 5069228 JAK2_Exon10_NM_001322195.1 1512.52 1505.00 7.52 0.497184
chr21 42845231 42845443 TMPRSS2_Exon9_NM_005656.4 1098.72 1093.26 5.46 0.496942
chr8 56854398 56854570 LYN_Exon2_NM_002350.4 1501.50 1494.04 7.46 0.496836
chr1 97770775 97770974 DPYD_Exon18_NM_000110.4 1586.10 1578.22 7.88 0.496816
chr14 23443235 23443344 AJUBA_Exon5_NM_198086.3 1703.28 1694.82 8.46 0.496689
chr9 98238295 98238461 PTCH1_Exon12_NM_001083607.2 1494.78 1487.36 7.42 0.496394
chr22 42524995 42525227 CYP2D6_Exon3_NM_000106.6 1563.34 1555.58 7.76 0.496373
chr2 21260809 21261003 APOB_Exon5_NM_000384.3 1313.94 1307.42 6.52 0.496217
chr10 103868765 103868954 LDB1_Exon10_NM_003893.5 1447.58 1440.40 7.18 0.496
chrX 70357555 70357813 MED12_Exon41_NM_005120.3 1133.10 1127.48 5.62 0.495984
chr22 41560036 41560154 EP300_Exon21_NM_001362843.2 1431.98 1424.88 7.1 0.495817
chr3 138452182 138452300 PIK3CB_Exon8_NM_006219.3 1137.90 1132.26 5.64 0.49565
chr16 50388683 50388853 BRD7_Exon3_NM_001173984.3 1699.16 1690.74 8.42 0.495539
chr13 32905413 32905566 BRCA2_Intron9_NM_000059.3 1849.20 1840.04 9.16 0.495349
chr9 98232074 98232233 PTCH1_Exon13_NM_001083607.2 1393.18 1386.28 6.9 0.49527
chr1 39749717 39749877 MACF1_Exon9_NM_012090.5 1486.18 1478.82 7.36 0.495229
chr12 6680014 6680218 CHD4_Exon38_NM_001297553.2 1623.50 1615.46 8.04 0.495226
chr17 59763176 59763546 BRIP1_Exon19_NM_032043.3 1595.46 1587.56 7.9 0.495155
chr13 32930495 32932343 BRCA2_Exon15_NM_000059.3 1793.76 1784.88 8.88 0.49505
chr9 137664615 137664700 COL5A1_Exon26_NM_000093.5 1228.60 1222.52 6.08 0.494872
chr1 214556633 214558151 PTPN14_Exon13_NM_005401.5 1596.42 1588.52 7.9 0.494857
chr17 7216054 7216178 GPS2_Exon11_NM_004489.5 1875.56 1866.28 9.28 0.494786
chr14 103363577 103363758 TRAF3_Exon6_NM_001199427.2 1730.06 1721.50 8.56 0.494781
chr13 28893539 28893691 FLT1_Exon24_NM_002019.4 1298.40 1291.98 6.42 0.494455
chr6 161469627 161471031 MAP3K4_Exon3_NM_001363582.1 1795.92 1787.04 8.88 0.494454
chr5 176720812 176722480 NSD1_Exon24_NM_172349.2 1695.00 1686.62 8.38 0.494395
chr17 15989575 15989776 NCOR1_Exon23_NM_006311.4 1739.62 1731.02 8.6 0.494361
chr17 66426116 66426321 WIPI1_Exon9_NM_017983.7 1254.34 1248.14 6.2 0.494284
chr8 38275367 38275529 FGFR1_Exon12_NM_001174067.1 1153.72 1148.02 5.7 0.494054
chr19 52709195 52709336 PPP2R1A_Exon3_NM_014225.6 1311.68 1305.20 6.48 0.494023
chr12 49447238 49447444 KMT2D_Exon6_NM_003482.3 1660.32 1652.12 8.2 0.493881
chr17 41222234 41223752 BRCA1_Exon14_NM_007298.3 1567.28 1559.54 7.74 0.493849
chr1 120464838 120465089 NOTCH2_Exon28_NM_024408.4 1640.58 1632.48 8.1 0.493728
chr17 27805248 27805385 TAOK1_Exon6_NM_025142.1 1243.66 1237.52 6.14 0.493704
chrX 76909567 76909710 ATRX_Exon14_NM_000489.5 891.42 887.02 4.4 0.493594
chrX 70347165 70347337 MED12_Exon21_NM_005120.3 1033.66 1028.56 5.1 0.493392
chr2 21258435 21258600 APOB_Exon7_NM_000384.3 1224.62 1218.58 6.04 0.493214
chr13 103506617 103506744 BIVM-ERCC5_Exon12_NM_001204425.1 1504.50 1497.08 7.42 0.493187
chr3 121158818 121158983 POLQ_Exon27_NM_199420.4 1407.38 1400.44 6.94 0.493115
chr5 67569197 67569330 PIK3R1_Exon3_NM_181523.3 1574.80 1567.04 7.76 0.492761
chr19 4094430 4094516 MAP2K2_Exon10_NM_030662.3 1465.24 1458.02 7.22 0.492752
chr9 127911931 127912220 PPP6C_Exon7_NM_002721.5 1522.20 1514.70 7.5 0.492708
chr11 61213392 61213563 SDHAF2_Exon4_NM_017841.2 1445.22 1438.10 7.12 0.492659
chr3 1320076 1320212 CNTN6_Exon4_NM_001349359.2 1173.44 1167.66 5.78 0.492569
chr2 21255205 21255473 APOB_Exon10_NM_000384.3 1153.24 1147.56 5.68 0.492525
chr15 88669481 88669624 NTRK3_Exon13_NM_002530.4 1214.18 1208.20 5.98 0.492513
chr19 13365888 13366093 CACNA1A_Exon29_NM_001127221.1 1007.28 1002.32 4.96 0.492415
chr19 13565900 13566046 CACNA1A_Exon2_NM_001127221.1 1165.90 1160.16 5.74 0.492324
chrX 76854859 76855069 ATRX_Exon25_NM_000489.5 1288.38 1282.04 6.34 0.492091
chr3 142275204 142275437 ATR_Exon9_NM_001184.4 1602.54 1594.66 7.88 0.491719
chr14 20823890 20823994 PARP2_Exon10_NM_001042618.1 1342.42 1335.82 6.6 0.491649
chr1 46726378 46726707 RAD54L_Exon7_NM_001370766.1 1224.76 1218.74 6.02 0.491525
chr12 50492709 50492803 SMARCD1_Exon12_NM_139071.3 1688.98 1680.68 8.3 0.491421
chr20 57473975 57474060 GNAS_Exon3_NM_016592.4 1868.20 1859.02 9.18 0.491382
chrX 33229378 33229449 DMD_Exon1_NM_004006.2 854.94 850.74 4.2 0.491263
chr14 21868119 21868249 CHD8_Exon25_NM_020920.4 1559.60 1551.94 7.66 0.491152
chr8 145737273 145737470 RECQL4_Exon20_NM_004260.3 2830.54 2816.64 13.9 0.491072
chr17 56434808 56436204 RNF43_Exon9_NM_001305544.2 2069.38 2059.22 10.16 0.490968
chrX 76888674 76888892 ATRX_Exon19_NM_000489.5 1120.28 1114.78 5.5 0.490949
chr16 2127578 2127747 TSC2_Exon26_NM_001114382.2 1377.04 1370.28 6.76 0.490908
chrX 53600689 53600944 HUWE1_Exon47_NM_031407.7 1352.78 1346.14 6.64 0.490841
chr1 158644309 158644485 SPTA1_Exon9_NM_003126.4 1666.74 1658.56 8.18 0.490778
chr17 78681620 78681819 RPTOR_Exon4_NM_001163034.2 1373.86 1367.12 6.74 0.490589
chr12 52378955 52379152 ACVR1B_Exon6_NM_004302.5 1386.24 1379.44 6.8 0.490536
chr17 7807739 7807957 CHD3_Exon25_NM_001005271.3 1456.22 1449.08 7.14 0.490311
chr17 59861610 59861805 BRIP1_Exon11_NM_032043.3 1554.20 1546.58 7.62 0.490284
chr19 13325026 13325167 CACNA1A_Exon40_NM_001127221.1 1207.90 1201.98 5.92 0.490107
chr14 45657984 45658585 FANCM_Exon19_NM_001308133.2 2322.04 2310.66 11.38 0.490086
chr11 55653590 55653637 TRIM51_Exon3_NM_032681.4 567.26 564.48 2.78 0.490075
chr15 91312342 91312481 BLM_Exon11_NM_001287247.2 1612.10 1604.20 7.9 0.490044
chr14 20825189 20825328 PARP2_Exon14_NM_001042618.1 1481.56 1474.30 7.26 0.490024
chr10 104309706 104309883 SUFU_Exon3_NM_016169.3 1392.38 1385.56 6.82 0.489809
chr11 108115494 108115773 ATM_Exon7_NM_000051.3 1474.06 1466.84 7.22 0.489804
chr19 11170700 11170883 SMARCA4_Exon33_NM_001128847.3 963.72 959.00 4.72 0.489769
chr13 32956395 32957215 BRCA2_Intron24_NM_000059.3 1915.74 1906.36 9.38 0.489628
chrX 76944290 76944440 ATRX_Exon7_NM_000489.5 1356.38 1349.74 6.64 0.489538
chr17 37881939 37882126 ERBB2_Exon26_NM_001005862.2 1511.74 1504.34 7.4 0.489502
chr6 32188512 32188675 NOTCH4_Exon5_NM_004557.4 1414.02 1407.10 6.92 0.489385
chr4 55968043 55968215 KDR_Exon15_NM_002253.3 1356.92 1350.28 6.64 0.489344
chr21 33074536 33074712 SCAF4_Exon5_NM_020706.2 1802.48 1793.66 8.82 0.489326
chr1 227075771 227075879 PSEN2_Exon7_NM_012486.2 1267.12 1260.92 6.2 0.489299
chr2 21247784 21248016 APOB_Exon16_NM_000384.3 1181.30 1175.52 5.78 0.489291
chr6 157488153 157488339 ARID1B_Exon11_NM_001371656.1 1275.44 1269.20 6.24 0.489243
chr5 37000898 37001010 NIPBL_Exon13_NM_015384.5 1970.98 1961.34 9.64 0.489097
chr16 89805269 89805402 ZNF276_Exon11_NR_110128.1 1689.46 1681.20 8.26 0.488914
chrX 53581573 53581901 HUWE1_Exon61_NM_031407.7 1227.54 1221.54 6.0 0.488782
chr15 59381845 59381978 RNF111_Exon11_NM_001270529.2 1542.84 1535.30 7.54 0.488709
chr2 209113072 209113404 IDH1_Exon4_NM_001282387.1 1575.76 1568.06 7.7 0.488653
chr16 68847195 68847418 CDH1_Exon9_NM_001317186.2 1113.32 1107.88 5.44 0.488629
chr13 20638570 20638705 ZMYM2_Exon19_NM_001353159.1 1477.62 1470.40 7.22 0.488624
chrX 76776860 76776996 ATRX_Exon33_NM_000489.5 843.20 839.08 4.12 0.488615
chr19 1220559 1220736 STK11_Exon5_NM_000455.5 1752.02 1743.46 8.56 0.488579
chr7 55248965 55249191 EGFR_Exon19_NM_001346897.2 1883.26 1874.06 9.2 0.488515
chr1 36754640 36755385 THRAP3_Exon5_NM_001321473.2 1834.24 1825.28 8.96 0.488486
chr4 55140987 55141160 PDGFRA_Exon12_NM_001347827.2 1293.98 1287.66 6.32 0.488416
chr12 6703604 6703836 CHD4_Exon14_NM_001297553.2 1588.90 1581.14 7.76 0.488388
chr7 81355185 81355353 HGF_Exon9_NM_000601.6 1896.64 1887.38 9.26 0.488232
chr5 38967418 38967549 RICTOR_Exon13_NM_001285439.2 1913.52 1904.18 9.34 0.488106
chrX 53573376 53573573 HUWE1_Exon70_NM_031407.7 1209.10 1203.20 5.9 0.487966
chr1 65351921 65351967 JAK1_Exon3_NM_001320923.1 1397.66 1390.84 6.82 0.487958
chr15 89807732 89807858 FANCI_Exon9_NM_001113378.1 1467.58 1460.42 7.16 0.487878
chr10 123286222 123286286 FGFR2_Exon4_NM_001320654.1 1373.92 1367.22 6.7 0.487656
chr22 29668184 29668261 EWSR1_Exon2_NM_001163287.2 1816.88 1808.02 8.86 0.487649
chr15 75693050 75693301 SIN3A_Exon11_NM_015477.3 1395.08 1388.28 6.8 0.487427
chr16 50367464 50367628 BRD7_Exon8_NM_001173984.3 1526.60 1519.16 7.44 0.487358
chr11 108178603 108178731 ATM_Exon38_NM_000051.3 1633.46 1625.50 7.96 0.487309
chr5 36953778 36953882 NIPBL_Exon2_NM_015384.5 1571.92 1564.26 7.66 0.487302
chr4 55599215 55599378 KIT_Exon17_NM_001093772.1 1342.50 1335.96 6.54 0.487151
chr11 71943898 71944038 INPPL1_Exon16_NM_001567.4 1761.88 1753.30 8.58 0.48698
chr8 71126117 71126330 NCOA2_Exon4_NM_001321712.2 1770.18 1761.56 8.62 0.486956
chr1 163310133 163310236 NUF2_Exon9_NM_031423.4 1593.64 1585.88 7.76 0.486936
chr2 39278264 39278448 SOS1_Exon6_NM_005633.3 1273.54 1267.34 6.2 0.486832
chr16 2136173 2136400 TSC2_Exon34_NM_001318829.1 1352.00 1345.42 6.58 0.486686
chr9 137696800 137696930 COL5A1_Exon40_NM_000093.5 822.00 818.00 4.0 0.486618
chr9 2073191 2073362 SMARCA2_Exon11_NM_001289397.2 1372.84 1366.16 6.68 0.486583
chr19 2216933 2217109 DOT1L_Exon21_NM_032482.3 1377.20 1370.50 6.7 0.486494
chr12 6696857 6697135 CHD4_Exon23_NM_001297553.2 1307.38 1301.02 6.36 0.486469
chr3 89456398 89456541 EPHA3_Exon8_NM_005233.6 1393.78 1387.00 6.78 0.486447
chr17 78935173 78935300 RPTOR_Exon27_NM_001163034.2 1435.04 1428.06 6.98 0.486398
chr15 91303803 91304505 BLM_Exon7_NM_001287247.2 1661.54 1653.46 8.08 0.486296
chr3 20164139 20164316 KAT2B_Exon9_NM_003884.5 1410.80 1403.94 6.86 0.486249
chr1 162743238 162743406 DDR2_Exon14_NM_001354983.2 1402.64 1395.82 6.82 0.486226
chr20 39801040 39801305 PLCG1_Exon26_NM_182811.2 1875.88 1866.76 9.12 0.486172
chr13 28963817 28964261 FLT1_Exon13_NM_002019.4 1707.56 1699.26 8.3 0.486074
chr11 108236031 108236255 ATM_Exon63_NM_000051.3 1745.06 1736.58 8.48 0.485943
chr7 142659270 142659313 KEL_Exon1_NM_000420.3 1910.40 1901.12 9.28 0.485762
