Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr5 86674192 86674375 RASA1_Exon18_NM_002890.3 1636.38 1600.84 35.54 2.171867
chrX 76918850 76919067 ATRX_Exon12_NM_000489.5 1355.64 1326.20 29.44 2.171668
chr6 30679630 30681151 MDC1_Exon5_NM_014641.3 1765.54 1727.20 38.34 2.171574
chr2 225362449 225362586 CUL3_Exon12_NM_003590.5 1487.44 1455.14 32.3 2.171516
chr3 130733027 130733077 ASTE1_Exon6_NM_014065.3 565.52 553.24 12.28 2.171453
chr12 21643112 21643332 RECQL_Exon4_NM_002907.4 1639.62 1604.02 35.6 2.171235
chr11 118379830 118379935 KMT2A_Exon29_NM_001197104.1 1308.04 1279.64 28.4 2.171187
chr5 55259953 55260160 IL6ST_Exon6_NM_002184.4 1342.24 1313.10 29.14 2.170998
chrX 31227594 31227836 DMD_Exon22_NM_004021.3 867.08 848.26 18.82 2.170503
chr11 100962470 100962627 PGR_Exon3_NM_001202474.3 1358.30 1328.82 29.48 2.17036
chr5 38964873 38965014 RICTOR_Exon16_NM_001285439.2 1200.78 1174.72 26.06 2.170256
chr13 48985504 48986579 LPAR6_Exon1_NM_001162498.2 1682.00 1645.50 36.5 2.170036
chr3 89456398 89456541 EPHA3_Exon8_NM_005233.6 1393.78 1363.54 30.24 2.169639
chr4 55593363 55593510 KIT_Exon10_NM_001093772.1 1614.20 1579.18 35.02 2.169496
chr4 187557718 187558088 FAT1_Exon5_NM_005245.4 1687.12 1650.52 36.6 2.169377
chr20 39766261 39766518 PLCG1_Exon1_NM_182811.2 1206.96 1180.78 26.18 2.169086
chr4 144380517 144380651 GAB1_Exon7_NM_002039.4 1391.40 1361.22 30.18 2.169038
chr11 94211880 94212062 MRE11_Exon6_NM_005590.4 1497.60 1465.12 32.48 2.168803
chr11 118339469 118339579 KMT2A_Exon2_NM_001197104.1 1452.50 1421.00 31.5 2.168675
chr17 41257528 41257886 BRCA1_Intron4_NM_007298.3 1506.96 1474.28 32.68 2.168604
chr4 143043260 143043418 INPP4B_Exon22_NM_003866.3 1403.72 1373.28 30.44 2.168524
chr1 115268811 115269027 CSDE1_Exon15_NM_001242891.1 1695.36 1658.60 36.76 2.168271
chr17 29587366 29587553 NF1_Exon33_NM_000267.3 1690.76 1654.10 36.66 2.168256
chr9 129596278 129596328 ZBTB43_Exon2_NM_001135776.1 435.38 425.94 9.44 2.168221
chr11 108213928 108214118 ATM_Exon57_NM_000051.3 1634.62 1599.18 35.44 2.168088
chr2 128046215 128046460 ERCC3_Exon7_NM_001303418.2 1447.46 1416.08 31.38 2.167936
chr14 45606251 45606464 FANCM_Exon2_NM_001308133.2 1914.30 1872.80 41.5 2.167894
chr15 89850686 89850780 FANCI_Exon33_NM_001113378.1 1726.18 1688.76 37.42 2.167792
chr6 32166177 32166356 NOTCH4_Exon26_NM_004557.4 1898.82 1857.66 41.16 2.167662
chr22 41525873 41526027 EP300_Exon5_NM_001362843.2 1374.86 1345.06 29.8 2.167493
chrX 20146403 20146449 EIF1AX_Exon7_NM_001412.4 944.06 923.60 20.46 2.167235
chr5 180046232 180046386 FLT4_Exon19_NM_182925.5 854.60 836.08 18.52 2.167096
chr6 71571675 71571726 SMAP1_Exon10_NM_021940.5 492.88 482.20 10.68 2.166856
chr6 161494477 161494664 MAP3K4_Exon5_NM_001363582.1 1249.80 1222.72 27.08 2.166747
chr16 67662252 67662475 CTCF_Exon7_NM_001191022.2 1406.80 1376.32 30.48 2.166619
chr14 62200835 62201023 HIF1A_Exon8_NM_181054.3 2067.76 2022.96 44.8 2.166596
chr9 80645995 80646171 GNAQ_Exon1_NM_002072.5 1148.36 1123.48 24.88 2.166568
chr3 121187131 121187298 POLQ_Exon23_NM_199420.4 1303.60 1275.36 28.24 2.166309
chrX 128624016 128624189 SMARCA1_Exon15_NM_003069.5 1226.08 1199.52 26.56 2.166253
chr7 151947917 151948071 KMT2C_Exon12_NM_170606.3 2250.14 2201.40 48.74 2.166087
chr1 115280563 115280713 CSDE1_Exon5_NM_001242891.1 1747.16 1709.32 37.84 2.1658
chr15 99500269 99500691 IGF1R_Exon21_NM_001291858.2 1303.08 1274.86 28.22 2.165638
chr10 112343121 112343326 SMC3_Exon11_NM_005445.3 1945.92 1903.78 42.14 2.165557
chr9 8528570 8528799 PTPRD_Exon4_NM_130392.3 1533.54 1500.34 33.2 2.164926
chr1 214575007 214575135 PTPN14_Exon7_NM_005401.5 1404.24 1373.84 30.4 2.164872
chr9 5054542 5054904 JAK2_Exon6_NM_001322195.1 1224.12 1197.62 26.5 2.16482
chr1 241671882 241672105 FH_Exon5_NM_000143.3 1357.16 1327.78 29.38 2.164815
chr17 59820353 59820515 BRIP1_Exon16_NM_032043.3 1379.40 1349.54 29.86 2.164709
chr5 80149928 80150155 MSH3_Exon21_NM_002439.5 1362.80 1333.30 29.5 2.164661
chr1 11182015 11182203 MTOR_Exon48_NM_004958.4 1029.40 1007.12 22.28 2.164368
chr1 98157233 98157394 DPYD_Exon7_NM_000110.4 1127.36 1102.96 24.4 2.164349
chr11 108143238 108143354 ATM_Exon21_NM_000051.3 1616.56 1581.58 34.98 2.163854
chrX 14862604 14862882 FANCB_Exon9_NM_001018113.3 1064.82 1041.78 23.04 2.163746
chr8 90965451 90965939 NBN_Exon11_NM_002485.4 2036.30 1992.24 44.06 2.163728
chrX 14875963 14876096 FANCB_Exon5_NM_001018113.3 887.38 868.18 19.2 2.163673
chr10 112361703 112361956 SMC3_Exon25_NM_005445.3 1914.34 1872.92 41.42 2.16367
chr15 91292576 91293317 BLM_Exon3_NM_001287247.2 1765.68 1727.48 38.2 2.163472
chr17 33445499 33445658 RAD51D_Exon3_NM_002878.3 1390.44 1360.36 30.08 2.163344
chr17 7573906 7574053 TP53_Exon7_NM_001276698.2 1364.82 1335.30 29.52 2.162923
chr7 124491905 124492025 POT1_Exon11_NM_015450.3 1628.52 1593.30 35.22 2.1627
chr1 39904925 39905192 MACF1_Exon67_NM_012090.5 1751.58 1713.70 37.88 2.162619
chr11 71943649 71943828 INPPL1_Exon15_NM_001567.4 1516.80 1484.00 32.8 2.162447
chr4 144390163 144390362 GAB1_Exon10_NM_002039.4 1653.88 1618.12 35.76 2.162188
chr2 225370652 225370869 CUL3_Exon8_NM_003590.5 1359.80 1330.40 29.4 2.162083
chr11 108217985 108218112 ATM_Exon59_NM_000051.3 935.22 915.00 20.22 2.162058
chr20 39725839 39726001 TOP1_Exon10_NM_003286.4 1830.68 1791.10 39.58 2.162038
chrX 41076452 41076616 USP9X_Exon36_NM_001039591.3 840.96 822.78 18.18 2.161815
chr11 108126921 108127087 ATM_Exon14_NM_000051.3 1234.16 1207.48 26.68 2.161794
chr1 193110959 193111216 CDC73_Exon7_NM_024529.4 1518.22 1485.40 32.82 2.161742
chr8 67476911 67477080 MYBL1_Exon16_NM_001080416.4 1020.68 998.62 22.06 2.161304
chr13 49030319 49030505 RB1_Exon19_NM_000321.2 1353.18 1323.94 29.24 2.160836
chr10 114910721 114910902 TCF7L2_Exon8_NM_001146284.2 1432.08 1401.14 30.94 2.160494
chr2 43451437 43452911 ZFP36L2_Exon2_NM_006887.5 1598.02 1563.50 34.52 2.160173
chr14 75509061 75509200 MLH3_Exon3_NM_001040108.1 1749.98 1712.18 37.8 2.160025
chr6 117638285 117638455 ROS1_Exon38_NM_002944.2 1553.18 1519.64 33.54 2.159441
chrX 47038697 47038914 RBM10_Exon9_NM_001204468.1 890.98 871.74 19.24 2.15942
chr11 57577560 57577715 TMX2-CTNND1_Exon17_NR_037646.1 1623.78 1588.72 35.06 2.159159
chr10 123257988 123258139 FGFR2_Exon9_NM_001144914.1 1068.02 1044.96 23.06 2.159136
chr6 161455270 161455501 MAP3K4_Exon2_NM_001363582.1 1585.82 1551.58 34.24 2.159135
chr3 121973016 121973241 CASR_Exon2_NM_000388.4 1367.22 1337.70 29.52 2.159126
chr1 65304127 65304292 JAK1_Exon22_NM_001320923.1 1556.34 1522.74 33.6 2.158911
chr10 88671976 88672161 BMPR1A_Exon8_NM_004329.2 1556.46 1522.86 33.6 2.158745
chr17 37876019 37876107 ERBB2_Exon19_NM_001005862.2 1545.54 1512.18 33.36 2.158469
chr11 57582845 57582992 TMX2-CTNND1_Exon20_NR_037646.1 1538.14 1504.94 33.2 2.158451
chr2 47630310 47630561 MSH2_Exon2_NM_001258281.1 825.62 807.80 17.82 2.158378
chr5 37044717 37044851 NIPBL_Exon36_NM_015384.5 1495.72 1463.44 32.28 2.158158
chr16 68849397 68849682 CDH1_Exon9_NM_001317184.2 1169.62 1144.38 25.24 2.157966
chr5 149782168 149782703 CD74_Exon5_NM_001025158.2 1551.60 1518.12 33.48 2.157773
chr2 61719681 61719903 XPO1_Exon14_NM_003400.4 1608.24 1573.54 34.7 2.157638
chr17 27837861 27838030 TAOK1_Exon15_NM_025142.1 1462.94 1431.38 31.56 2.1573
chr20 9388543 9388725 PLCB4_Exon21_NM_001172646.1 1486.18 1454.12 32.06 2.157208
chr9 27197292 27197617 TEK_Exon10_NM_001290078.1 1360.20 1330.86 29.34 2.157036
chrX 40990689 40990809 USP9X_Exon4_NM_001039591.3 1074.64 1051.46 23.18 2.157001
chr6 161513989 161514108 MAP3K4_Exon14_NM_001363582.1 1247.12 1220.22 26.9 2.15697
chr7 151917587 151917840 KMT2C_Exon23_NM_170606.3 2327.34 2277.14 50.2 2.156969
chr3 89528526 89528672 EPHA3_Exon17_NM_005233.6 1493.84 1461.62 32.22 2.156857
chr3 121258259 121258456 POLQ_Exon4_NM_199420.4 1301.90 1273.82 28.08 2.156848
chr2 198269978 198270216 SF3B1_Exon10_NM_012433.3 1519.90 1487.12 32.78 2.156721
chr1 120464315 120464452 NOTCH2_Exon29_NM_024408.4 1464.32 1432.74 31.58 2.156632
chr10 23730477 23730526 OTUD1_Exon1_NM_001145373.2 588.90 576.20 12.7 2.156563
chr16 23649150 23649293 PALB2_Exon3_NM_024675.4 1682.40 1646.12 36.28 2.156443
chr3 142188158 142188431 ATR_Exon38_NM_001184.4 1504.34 1471.90 32.44 2.156427
chr5 37036460 37036609 NIPBL_Exon33_NM_015384.5 716.04 700.60 15.44 2.156304
chr2 25467003 25467227 DNMT3A_Exon15_NR_135490.2 1141.78 1117.16 24.62 2.156282
chr18 739714 739831 YES1_Exon9_NM_005433.4 1330.16 1301.48 28.68 2.156132
chr9 137721933 137722042 COL5A1_Exon64_NM_001278074.1 1162.30 1137.24 25.06 2.15607
chr5 86685189 86685364 RASA1_Exon24_NM_002890.3 1423.02 1392.34 30.68 2.155978
chr4 74283227 74283406 ALB_Exon11_NM_000477.7 1623.66 1588.66 35.0 2.155624
chrX 32867824 32867957 DMD_Exon3_NM_000109.4 733.00 717.20 15.8 2.155525
chr1 10380080 10380214 KIF1B_Exon23_NM_001365951.2 1408.50 1378.14 30.36 2.155485
chr1 97771693 97771893 DPYD_Exon17_NM_000110.4 1559.08 1525.48 33.6 2.155117
chr17 16055239 16055332 NCOR1_Exon8_NM_006311.4 1304.90 1276.78 28.12 2.154954
chr14 95581983 95582178 DICER1_Exon10_NM_001195573.1 2003.76 1960.58 43.18 2.154949
chr1 98039276 98039566 DPYD_Exon11_NM_000110.4 1662.24 1626.42 35.82 2.154923
chr11 108183117 108183245 ATM_Exon40_NM_000051.3 1455.75 1424.38 31.37 2.154903
chr3 1363313 1363538 CNTN6_Exon7_NM_001289081.2 1640.00 1604.66 35.34 2.154878
chr7 116418809 116419031 MET_Exon16_NM_001324402.2 2658.22 2600.94 57.28 2.154825
chr12 6687554 6687732 CHD4_Exon34_NM_001297553.2 1502.74 1470.36 32.38 2.154731
chr1 65305265 65305498 JAK1_Exon21_NM_001320923.1 1397.88 1367.76 30.12 2.154691
chr20 39729828 39730013 TOP1_Exon13_NM_003286.4 1953.02 1910.94 42.08 2.154612
chr9 8497221 8497288 PTPRD_Exon26_NM_002839.4 1116.68 1092.62 24.06 2.154601
chrX 53658498 53658586 HUWE1_Exon10_NM_031407.7 1328.36 1299.74 28.62 2.154536
chr16 89877316 89877499 FANCA_Exon4_NM_001286167.3 1655.26 1619.60 35.66 2.154344
chr12 112856895 112856949 PTPN11_Exon1_NM_002834.4 1087.18 1063.76 23.42 2.154197
chr5 149435568 149435720 CSF1R_Exon18_NM_001288705.2 1218.22 1191.98 26.24 2.153962
chr2 118854075 118854127 INSIG2_Exon2_NM_016133.4 281.82 275.75 6.07 2.153857
chr19 15367754 15368004 BRD4_Exon8_NM_058243.2 1210.86 1184.78 26.08 2.153841
chr1 158612180 158612352 SPTA1_Exon33_NM_003126.4 1394.76 1364.72 30.04 2.153776
chr5 56161635 56161824 MAP3K1_Exon6_NM_005921.2 1593.60 1559.28 34.32 2.153614
chr3 52677243 52677379 PBRM1_Exon13_NM_001350077.2 1567.88 1534.12 33.76 2.153226
chr3 176763896 176763997 TBL1XR1_Exon10_NM_001321193.2 1530.00 1497.06 32.94 2.152941
chr6 117681484 117681588 ROS1_Exon22_NM_002944.2 1404.84 1374.60 30.24 2.152558
chr22 22161932 22162155 MAPK1_Exon2_NM_002745.4 1245.08 1218.28 26.8 2.152472
chr14 95596374 95596549 DICER1_Exon4_NM_001195573.1 1991.20 1948.34 42.86 2.152471
chr9 2058270 2058484 SMARCA2_Exon8_NM_001289397.2 1394.68 1364.66 30.02 2.152465
chr3 142176425 142176617 ATR_Exon45_NM_001184.4 1510.00 1477.50 32.5 2.152318
chrX 44919246 44919421 KDM6A_Exon13_NM_021140.3 880.94 861.98 18.96 2.152246
chr1 193202102 193202304 CDC73_Exon14_NM_024529.4 1984.92 1942.20 42.72 2.152228
chr1 10328189 10328341 KIF1B_Exon7_NM_183416.4 1481.36 1449.48 31.88 2.152076
chr12 443386 443608 KDM5A_Exon11_NM_001042603.3 1212.92 1186.82 26.1 2.151832
chr1 98060575 98060762 DPYD_Exon9_NM_000110.4 1299.36 1271.40 27.96 2.151829
chr17 16024345 16024603 NCOR1_Exon16_NM_006311.4 1380.26 1350.56 29.7 2.151769
chr5 162917406 162917454 HMMR_Exon14_NM_001142557.2 414.56 405.64 8.92 2.151679
chr4 153251863 153252040 FBXW7_Exon9_NM_001349798.2 1133.12 1108.74 24.38 2.151581
chr5 37045524 37045719 NIPBL_Exon37_NM_015384.5 1737.48 1700.10 37.38 2.151392
chr1 65311175 65311343 JAK1_Exon16_NM_001320923.1 1346.12 1317.16 28.96 2.151368
chr1 45794957 45795129 MUTYH_Exon17_NM_001293195.1 1148.18 1123.48 24.7 2.151231
chr5 112090567 112090742 APC_Exon2_NM_001354895.2 1384.44 1354.66 29.78 2.15105
chr1 39750948 39751082 MACF1_Exon12_NM_012090.5 1654.10 1618.52 35.58 2.151019
chr21 33074068 33074251 SCAF4_Exon6_NM_020706.2 1775.94 1737.74 38.2 2.150974
chrX 96196996 96197155 DIAPH2_Exon13_NM_007309.3 862.90 844.34 18.56 2.150887
chr1 158648170 158648344 SPTA1_Exon6_NM_003126.4 1464.52 1433.02 31.5 2.150875
chr5 98233939 98234158 CHD1_Exon9_NM_001270.2 1673.74 1637.74 36.0 2.150872
chr5 37020540 37020795 NIPBL_Exon26_NM_015384.5 2061.68 2017.34 44.34 2.150673
chr6 117683745 117684048 ROS1_Exon21_NM_002944.2 1511.40 1478.90 32.5 2.150324
chr4 187525510 187525748 FAT1_Exon18_NM_005245.4 1541.28 1508.14 33.14 2.150161
chr5 131924358 131924592 RAD50_Exon8_NM_005732.4 1398.04 1367.98 30.06 2.150153
chr13 26959327 26959499 CDK8_Exon5_NM_001346501.2 1488.30 1456.30 32.0 2.150104
chrX 123197677 123197921 STAG2_Exon20_NM_001042749.2 1327.48 1298.94 28.54 2.149938
chr1 120469101 120469254 NOTCH2_Exon24_NM_024408.4 1543.40 1510.22 33.18 2.149799
chr1 198673580 198673647 PTPRC_Exon5_NM_080921.3 1382.58 1352.86 29.72 2.149604
chr17 16062053 16062207 NCOR1_Exon6_NM_006311.4 1572.60 1538.80 33.8 2.149307
chr5 55250617 55250840 IL6ST_Exon11_NM_002184.4 1454.44 1423.18 31.26 2.149281
chr20 9389683 9389848 PLCB4_Exon23_NM_001172646.1 1567.12 1533.44 33.68 2.149165
chr1 39894893 39895018 MACF1_Exon58_NM_012090.5 1422.00 1391.44 30.56 2.149086
chr3 10108872 10109021 FANCD2_Exon26_NM_001018115.2 1525.36 1492.58 32.78 2.149001
chr3 142266546 142266772 ATR_Exon16_NM_001184.4 1756.28 1718.54 37.74 2.14886
chr13 32892863 32896324 BRCA2_Exon3_NM_000059.3 1884.78 1844.28 40.5 2.148792
chr3 37048461 37048574 MLH1_Exon4_NM_001258273.1 1653.04 1617.52 35.52 2.148768
chr6 18149179 18149442 TPMT_Exon3_NM_001346817.1 1372.92 1343.42 29.5 2.148705
chr4 56336934 56336982 CLOCK_Exon9_NM_001267843.1 307.18 300.58 6.6 2.148577
chr3 142281053 142281971 ATR_Exon4_NM_001184.4 1633.68 1598.58 35.1 2.148524
chr8 30998925 30999136 WRN_Exon25_NM_000553.6 1780.78 1742.52 38.26 2.148497
chr11 92507186 92507366 FAT3_Exon7_NM_001367949.1 1357.28 1328.12 29.16 2.148414
chr17 38792162 38792374 SMARCE1_Exon7_NM_003079.5 1709.18 1672.46 36.72 2.148399
chr12 124907026 124907121 NCOR2_Exon14_NM_006312.6 1255.02 1228.06 26.96 2.148173
chr11 108163325 108163540 ATM_Exon30_NM_000051.3 1514.26 1481.74 32.52 2.147584
chr3 10076836 10076937 FANCD2_Exon6_NM_001018115.2 1612.16 1577.54 34.62 2.14743
chr2 234676455 234676622 UGT1A8_Exon3_NM_019076.4 1365.56 1336.24 29.32 2.147104
chr17 58740335 58740933 PPM1D_Exon6_NM_003620.4 1872.32 1832.12 40.2 2.147069
chr3 176767764 176767946 TBL1XR1_Exon7_NM_001321193.2 1552.02 1518.70 33.32 2.14688
chr12 124819660 124819846 NCOR2_Exon42_NM_006312.6 1254.86 1227.92 26.94 2.146853
chr5 112170627 112170882 APC_Exon13_NM_001127511.3 1522.26 1489.58 32.68 2.146808
chr17 70118839 70119133 SOX9_Exon2_NM_000346.4 1510.16 1477.74 32.42 2.146792
chr9 101904797 101905005 TGFBR1_Exon4_NM_001130916.3 1725.42 1688.38 37.04 2.146724
chrX 39914600 39914786 BCOR_Exon12_NM_001123383.1 844.18 826.06 18.12 2.146462
chr2 158594022 158594197 ACVR1_Exon12_NM_001347667.2 1399.58 1369.54 30.04 2.146358
chr18 61308087 61308245 SERPINB4_Exon5_NM_002974.4 2016.54 1973.26 43.28 2.146251
chr5 98229099 98229330 CHD1_Exon13_NM_001270.2 1655.00 1619.48 35.52 2.146224
chr13 73347895 73347937 DIS3_Exon9_NM_001322349.2 1800.54 1761.90 38.64 2.146023
chr3 178917457 178917707 PIK3CA_Exon3_NM_006218.4 1341.16 1312.38 28.78 2.145904
chr18 45374825 45375078 SMAD2_Exon8_NM_005901.6 2039.24 1995.48 43.76 2.145897
chr5 98208100 98208279 CHD1_Exon26_NM_001270.2 1592.18 1558.02 34.16 2.145486
chr1 10384795 10384973 KIF1B_Exon26_NM_001365951.2 1390.84 1361.00 29.84 2.145466
chr9 131341895 131342037 SPTAN1_Exon10_NM_001195532.2 1279.10 1251.66 27.44 2.145258
chr12 56488165 56488360 ERBB3_Exon15_NM_001982.3 1456.24 1425.00 31.24 2.145251
chr9 15468934 15469076 PSIP1_Exon13_NM_033222.5 1797.80 1759.24 38.56 2.144844
chr4 153303320 153303507 FBXW7_Exon1_NM_001013415.2 1668.26 1632.48 35.78 2.14475
chr2 61715702 61715926 XPO1_Exon18_NM_003400.4 1599.30 1565.00 34.3 2.144688
chr11 118359308 118359495 KMT2A_Exon11_NM_001197104.1 1468.80 1437.30 31.5 2.144608
chr13 32926221 32929726 BRCA2_Exon14_NM_000059.3 1793.56 1755.10 38.46 2.144339
chr5 37019392 37019522 NIPBL_Exon25_NM_015384.5 1567.92 1534.30 33.62 2.144242
chr3 56657026 56657074 TASOR_Exon17_NM_015224.3 562.52 550.46 12.06 2.143924
chr2 61719439 61719636 XPO1_Exon15_NM_003400.4 1696.92 1660.54 36.38 2.143884
chr7 151949003 151949195 KMT2C_Exon11_NM_170606.3 2207.24 2159.92 47.32 2.143854
chr1 197407656 197407825 CRB1_Exon13_NM_001257965.2 1464.72 1433.32 31.4 2.143754
chr8 67479090 67479247 MYBL1_Exon13_NM_001080416.4 1830.46 1791.22 39.24 2.143723
chr2 212812134 212812361 ERBB4_Exon3_NM_001042599.1 1497.72 1465.62 32.1 2.143258
chr7 148524235 148524378 EZH2_Exon7_NM_001203249.2 2336.66 2286.58 50.08 2.14323
chrX 32366502 32366665 DMD_Exon10_NM_004012.4 842.66 824.60 18.06 2.143213
chr9 2186075 2186248 SMARCA2_Exon31_NM_001289397.2 1188.06 1162.60 25.46 2.142989
chr3 142257303 142257487 ATR_Exon19_NM_001184.4 1302.00 1274.10 27.9 2.142857
chr2 39285793 39285965 SOS1_Exon3_NM_005633.3 1141.58 1117.12 24.46 2.142644
chr10 63759829 63760100 ARID5B_Exon4_NM_032199.3 1423.52 1393.02 30.5 2.142576
chr11 118354877 118355049 KMT2A_Exon9_NM_001197104.1 1501.16 1469.00 32.16 2.142343
chr17 66422195 66422336 WIPI1_Exon12_NM_017983.7 1105.34 1081.66 23.68 2.142327
chr3 138402499 138402649 PIK3CB_Exon7_NM_001256045.1 1397.62 1367.68 29.94 2.142213
chr11 108172354 108172536 ATM_Exon35_NM_000051.3 1457.42 1426.20 31.22 2.142142
chr9 5029762 5029926 JAK2_Exon3_NM_001322195.1 1127.92 1103.76 24.16 2.141996
chr11 94200958 94201079 MRE11_Exon10_NM_005590.4 1379.12 1349.58 29.54 2.141946
chr17 56772271 56772574 RAD51C_Exon2_NM_002876.3 1531.40 1498.60 32.8 2.141831
chr17 29664365 29664620 NF1_Exon42_NM_000267.3 1652.82 1617.42 35.4 2.141794
chr13 32961075 32961285 BRCA2_Intron24_NM_000059.3 1877.02 1836.82 40.2 2.141693
chr9 80430511 80430706 GNAQ_Exon3_NM_002072.5 1339.18 1310.50 28.68 2.141609
chr15 57554271 57554426 TCF12_Exon17_NM_001322151.1 1210.42 1184.50 25.92 2.141405
chrX 53635792 53635890 HUWE1_Exon24_NM_031407.7 1167.46 1142.46 25.0 2.141401
chr7 151866250 151866354 KMT2C_Exon41_NM_170606.3 1842.82 1803.36 39.46 2.141283
chr2 234680888 234681965 MROH2A_Intergenic13_NM_001367507.1 1517.10 1484.62 32.48 2.140927
chr3 142215834 142216054 ATR_Exon33_NM_001184.4 1338.68 1310.02 28.66 2.140915
chr17 78914275 78914421 RPTOR_Exon21_NM_001163034.2 1218.28 1192.20 26.08 2.140723
chr7 81355185 81355353 HGF_Exon9_NM_000601.6 1896.64 1856.04 40.6 2.140628
chr5 98192063 98192449 CHD1_Exon35_NM_001270.2 1735.26 1698.12 37.14 2.140313
chr17 56798086 56798193 RAD51C_Exon6_NM_058216.3 1414.80 1384.52 30.28 2.140232
chr6 31237249 31237322 HLA-C_Exon6_NM_002117.6 1772.84 1734.90 37.94 2.140069
chr1 156834499 156834611 NTRK1_Exon4_NM_001007792.1 1131.78 1107.56 24.22 2.139992
chr12 49438165 49438325 KMT2D_Exon20_NM_003482.3 1146.80 1122.26 24.54 2.139867
chr3 37038089 37038220 MLH1_Exon2_NM_001354625.1 1469.34 1437.90 31.44 2.139736
chr5 38953066 38953213 RICTOR_Exon29_NM_001285439.2 1528.30 1495.60 32.7 2.139632
chr1 39824792 39824956 MACF1_Exon41_NM_012090.5 1269.52 1242.36 27.16 2.139391
chr12 115115364 115115481 TBX3_Exon5_NM_016569.4 1476.20 1444.62 31.58 2.139277
chr13 28608417 28608564 FLT3_Exon13_NM_004119.3 1534.22 1501.40 32.82 2.139198
chr14 21898939 21899822 CHD8_Exon2_NM_001170629.2 1578.18 1544.42 33.76 2.139173
chr1 120461914 120462256 NOTCH2_Exon31_NM_024408.4 1547.34 1514.24 33.1 2.139155
chr3 168810725 168810910 MECOM_Exon14_NM_001105077.3 1580.14 1546.34 33.8 2.139051
chr11 76227165 76227376 EMSY_Exon11_NM_001300943.2 1757.04 1719.46 37.58 2.138824
chr19 38161142 38161192 ZNF781_Exon4_NM_152605.4 239.40 234.28 5.12 2.13868
chr19 30303575 30303703 CCNE1_Exon2_NM_001322262.2 1102.68 1079.10 23.58 2.138426
chr10 89690782 89690866 PTEN_Exon3_NM_001304718.2 825.88 808.22 17.66 2.138325
chr12 133238092 133238290 POLE_Exon24_NM_006231.4 1275.88 1248.60 27.28 2.138132
chr14 95572357 95572580 DICER1_Exon17_NM_001195573.1 2082.50 2037.98 44.52 2.137815
chr5 131892996 131893165 RAD50_Exon1_NM_005732.4 1707.36 1670.86 36.5 2.137803
chr6 157517278 157517469 ARID1B_Exon17_NM_001371656.1 1560.68 1527.32 33.36 2.13753
chr1 10355123 10355243 KIF1B_Exon16_NM_183416.4 1504.60 1472.44 32.16 2.137445
chr3 138474575 138474841 PIK3CB_Exon4_NM_006219.3 1313.76 1285.68 28.08 2.137377
chr17 15983257 15983398 NCOR1_Exon26_NM_006311.4 1518.70 1486.24 32.46 2.137354
chr3 30691741 30691972 TGFBR2_Exon4_NM_001024847.2 1603.04 1568.78 34.26 2.137189
chr3 176756080 176756242 TBL1XR1_Exon11_NM_001321193.2 1556.50 1523.24 33.26 2.136845
chr7 106526559 106526757 PIK3CG_Exon10_NM_001282427.2 2017.94 1974.82 43.12 2.136833
chr19 47440500 47440685 ARHGAP35_Exon3_NM_004491.5 1610.84 1576.42 34.42 2.136773
chr17 59876440 59876680 BRIP1_Exon9_NM_032043.3 1830.80 1791.68 39.12 2.136771
chr14 75513058 75516378 MLH3_Exon2_NM_001040108.1 2451.54 2399.16 52.38 2.136616
chr7 140453966 140454053 BRAF_Exon14_NM_001354609.2 2074.32 2030.00 44.32 2.136604
chrX 32380884 32381095 DMD_Exon9_NM_004012.4 1029.72 1007.72 22.0 2.136503
chrX 31187539 31187738 DMD_Exon31_NM_004021.3 965.20 944.58 20.62 2.136345
chr14 52741727 52741777 PTGDR_Exon2_NM_000953.3 469.98 459.94 10.04 2.136261
chr15 59377837 59378004 RNF111_Exon10_NM_001270529.2 1511.12 1478.84 32.28 2.136164
chr3 89468334 89468560 EPHA3_Exon11_NM_005233.6 1559.88 1526.56 33.32 2.136062
chr14 21894266 21894421 CHD8_Exon5_NM_020920.4 1414.78 1384.56 30.22 2.136021
chr19 40747824 40747996 AKT2_Exon5_NM_001330511.1 1152.64 1128.02 24.62 2.135966
chr3 1424956 1425112 CNTN6_Exon17_NM_001349359.2 1628.40 1593.62 34.78 2.135839
chrX 70603791 70604005 TAF1_Exon13_NM_138923.3 1079.74 1056.68 23.06 2.135699
chr2 225371554 225371740 CUL3_Exon7_NM_003590.5 1382.30 1352.78 29.52 2.135571
chr12 21623882 21624052 RECQL_Exon14_NM_002907.4 1338.32 1309.74 28.58 2.135513
chr21 33057341 33057573 SCAF4_Exon19_NM_020706.2 1343.10 1314.42 28.68 2.135358
chr5 55251832 55252083 IL6ST_Exon10_NM_002184.4 1543.78 1510.82 32.96 2.135019
chr12 14610120 14610249 ATF7IP_Exon8_NM_018179.4 1596.38 1562.30 34.08 2.13483
chr13 20635172 20635384 ZMYM2_Exon17_NM_001353159.1 1683.56 1647.62 35.94 2.134762
chrX 32536104 32536268 DMD_Exon18_NM_000109.4 821.64 804.10 17.54 2.134755
chr1 198721357 198721520 PTPRC_Exon27_NM_080921.3 1619.92 1585.34 34.58 2.134673
chr5 180047588 180047735 FLT4_Exon16_NM_182925.5 1074.72 1051.78 22.94 2.134509
