Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr3 52685737 52685846 PBRM1_Exon10_NM_001350077.2 1497.20 9.10 1488.1 99.392199
chr9 2073545 2073643 SMARCA2_Exon12_NM_001289397.2 1707.34 10.38 1696.96 99.392037
chr1 39768575 39768770 MACF1_Exon22_NM_012090.5 1331.94 8.10 1323.84 99.391864
chr7 116417422 116417543 MET_Exon15_NM_001324402.2 2315.14 14.08 2301.06 99.391829
chr1 93307302 93307442 RPL5_Exon8_NR_146333.1 1390.02 8.46 1381.56 99.391376
chr11 85961317 85961510 EED_Exon2_NM_001330334.1 1556.58 9.48 1547.1 99.390973
chr16 89349882 89349934 ANKRD11_Exon10_NM_001256182.2 1645.12 10.02 1635.1 99.390926
chrX 31164387 31164551 DMD_Exon33_NM_004021.3 751.76 4.58 747.18 99.390763
chr16 14014002 14014249 ERCC4_Exon1_NM_005236.3 1375.46 8.38 1367.08 99.390749
chr1 45797071 45797248 MUTYH_Exon14_NM_001293195.1 1556.00 9.48 1546.52 99.390746
chr22 36689784 36689929 MYH9_Exon29_NM_002473.5 1296.18 7.90 1288.28 99.390517
chr17 63530009 63530217 AXIN2_Exon10_NM_004655.4 1496.26 9.12 1487.14 99.39048
chr17 61910277 61910371 SMARCD2_Exon13_NM_001330440.1 1863.46 11.36 1852.1 99.390381
chr17 11935562 11935635 MAP2K4_Exon2_NM_001281435.2 1289.30 7.86 1281.44 99.390367
chr16 2225281 2225438 TRAF7_Exon16_NM_032271.3 1804.02 11.00 1793.02 99.390251
chr3 142188158 142188431 ATR_Exon38_NM_001184.4 1504.34 9.18 1495.16 99.389766
chrX 129158944 129159374 BCORL1_Exon6_NM_021946.4 992.64 6.06 986.58 99.389507
chr4 55133435 55133647 PDGFRA_Exon6_NM_001347827.2 1582.04 9.66 1572.38 99.389396
chr22 36717782 36717886 MYH9_Exon7_NM_002473.5 1542.56 9.42 1533.14 99.389327
chr4 55136779 55136935 PDGFRA_Exon8_NM_001347827.2 1289.60 7.88 1281.72 99.388958
chr17 33445499 33445658 RAD51D_Exon3_NM_002878.3 1390.44 8.50 1381.94 99.388683
chr6 131481256 131481303 AKAP7_Exon3_NM_016377.4 493.88 3.02 490.86 99.388515
chr9 135771601 135772161 TSC1_Exon23_NM_000368.5 1638.52 10.02 1628.5 99.388473
chr3 89444966 89445131 EPHA3_Exon6_NM_182644.3 1314.46 8.04 1306.42 99.388342
chr17 44110425 44110578 KANSL1_Exon13_NM_001193466.2 1582.52 9.68 1572.84 99.388317
chr13 21548988 21549523 LATS2_Exon8_NM_014572.3 1458.08 8.92 1449.16 99.388237
chr11 77933130 77933261 GAB2_Exon7_NM_012296.3 1323.84 8.10 1315.74 99.388144
chr15 99473443 99473554 IGF1R_Exon15_NM_001291858.2 1356.22 8.30 1347.92 99.388005
chrX 31676086 31676281 DMD_Exon11_NM_004021.3 843.08 5.16 837.92 99.387958
chr17 7808918 7809044 CHD3_Exon27_NM_001005271.3 1587.02 9.72 1577.3 99.387531
chr12 14649144 14649297 ATF7IP_Exon14_NM_018179.4 1237.56 7.58 1229.98 99.387504
chr7 55260438 55260554 EGFR_Exon21_NM_001346897.2 1727.00 10.58 1716.42 99.387377
chr7 55259391 55259587 EGFR_Exon20_NM_001346897.2 1906.02 11.68 1894.34 99.387205
chr10 112361374 112361662 SMC3_Exon24_NM_005445.3 1729.24 10.60 1718.64 99.387014
chr1 214587951 214588089 PTPN14_Exon4_NM_005401.5 1491.06 9.14 1481.92 99.387013
chr2 58390548 58390672 FANCL_Exon9_NM_001114636.1 883.88 5.42 878.46 99.386795
chr12 49442867 49443021 KMT2D_Exon12_NM_003482.3 1516.38 9.30 1507.08 99.386697
chr5 37048583 37048797 NIPBL_Exon39_NM_015384.5 1229.08 7.54 1221.54 99.386533
chr5 38959276 38959443 RICTOR_Exon22_NM_001285439.2 1453.06 8.92 1444.14 99.386123
chr12 6687991 6688103 CHD4_Exon33_NM_001297553.2 1576.62 9.68 1566.94 99.386028
chr4 55604574 55604743 KIT_Exon21_NM_001093772.1 1371.34 8.42 1362.92 99.386002
chr2 47672666 47672816 MSH2_Exon9_NM_001258281.1 1237.48 7.60 1229.88 99.385849
chr12 124914138 124914272 NCOR2_Exon12_NM_006312.6 1292.18 7.94 1284.24 99.385535
chrX 128620974 128621134 SMARCA1_Exon17_NM_003069.5 1116.16 6.86 1109.3 99.385393
chr10 63829438 63829576 ARID5B_Exon8_NM_032199.3 1389.10 8.54 1380.56 99.385213
chrX 70467563 70467776 ZMYM3_Exon12_NM_201599.3 1024.38 6.30 1018.08 99.384994
chr7 148484060 148484232 CUL1_Exon13_NM_001370660.1 1885.84 11.60 1874.24 99.384889
chr3 185197999 185198337 MAP3K13_Exon14_NM_001242314.2 1264.54 7.78 1256.76 99.384757
chr13 28631463 28631619 FLT3_Exon4_NM_004119.3 1046.64 6.44 1040.2 99.384698
chr8 71082416 71082634 NCOA2_Exon6_NM_001321712.2 1969.18 12.12 1957.06 99.384515
chr4 187527203 187527387 FAT1_Exon17_NM_005245.4 1432.98 8.82 1424.16 99.384499
chr12 52370090 52370379 ACVR1B_Exon3_NM_004302.5 1530.28 9.42 1520.86 99.384426
chr12 56486749 56486880 ERBB3_Exon11_NM_001982.3 1799.86 11.08 1788.78 99.384397
chr1 193094221 193094367 CDC73_Exon2_NM_024529.4 1770.36 10.90 1759.46 99.384306
chr17 27849277 27849557 TAOK1_Exon17_NM_020791.2 1649.84 10.16 1639.68 99.384183
chrX 70679381 70679578 TAF1_Exon36_NM_138923.3 1087.96 6.70 1081.26 99.384169
chr16 89865553 89865660 FANCA_Exon10_NM_001286167.3 1308.68 8.06 1300.62 99.384112
chr1 45800042 45800203 MUTYH_Exon3_NM_001293195.1 1600.88 9.86 1591.02 99.384089
chr9 97897607 97897804 FANCC_Exon8_NM_001243743.1 1558.66 9.60 1549.06 99.384086
chr2 47613690 47613772 EPCAM_Exon9_NM_002354.3 902.70 5.56 897.14 99.38407
chr1 158641112 158641263 SPTA1_Exon12_NM_003126.4 1428.56 8.80 1419.76 99.383995
chr12 57499230 57499402 STAT6_Exon8_NM_001178079.2 1551.78 9.56 1542.22 99.383933
chr4 187524036 187524208 FAT1_Exon20_NM_005245.4 1684.82 10.38 1674.44 99.38391
chr3 178947992 178948184 PIK3CA_Exon20_NM_006218.4 1869.70 11.52 1858.18 99.383858
chr5 131892996 131893165 RAD50_Exon1_NM_005732.4 1707.36 10.52 1696.84 99.383844
chr12 1038964 1039072 RAD52_Exon5_NM_134424.4 1441.00 8.88 1432.12 99.383761
chr7 55214278 55214453 EGFR_Exon4_NM_201282.2 2124.88 13.10 2111.78 99.383495
chr3 10136863 10136978 FANCD2_Exon41_NM_001018115.2 1323.52 8.16 1315.36 99.383462
chr3 10116193 10116377 FANCD2_Exon29_NM_001018115.2 1320.18 8.14 1312.04 99.383417
chr8 38279294 38279479 FGFR1_Exon9_NM_001174067.1 1433.34 8.84 1424.5 99.383259
chr22 41547816 41548036 EP300_Exon14_NM_001362843.2 1436.54 8.86 1427.68 99.38324
chr12 57492267 57492400 STAT6_Exon19_NM_001178079.2 1562.90 9.64 1553.26 99.383198
chr5 167857121 167857248 WWC1_Exon14_NM_015238.3 1206.18 7.44 1198.74 99.383177
chr2 209101782 209101913 IDH1_Exon10_NM_001282387.1 1238.50 7.64 1230.86 99.383125
chrX 41202448 41202624 DDX3X_Exon7_NM_001356.4 1098.88 6.78 1092.1 99.383008
chrX 53239837 53240059 KDM5C_Exon11_NM_001353981.2 1357.94 8.38 1349.56 99.382889
chr17 15961200 15961398 NCOR1_Exon39_NM_006311.4 1714.38 10.58 1703.8 99.382867
chrX 66905831 66905988 AR_Exon3_NM_000044.6 1172.64 7.24 1165.4 99.38259
chr17 7404238 7404447 POLR2A_Exon12_NM_000937.5 1505.60 9.30 1496.3 99.382306
chr8 41122665 41123028 SFRP1_Exon3_NM_003012.5 1243.30 7.68 1235.62 99.382289
chr11 1027664 1027837 MUC6_Exon16_NM_005961.3 1252.94 7.74 1245.2 99.382253
chr9 15469243 15469354 PSIP1_Exon12_NM_033222.5 1180.66 7.30 1173.36 99.381702
chr17 7803587 7803749 CHD3_Exon17_NM_001005271.3 1428.80 8.84 1419.96 99.381299
chr11 119142424 119142611 CBL_Exon3_NM_005188.4 1470.74 9.10 1461.64 99.381264
chr4 55133698 55133928 PDGFRA_Exon7_NM_001347827.2 1412.48 8.74 1403.74 99.38123
chr17 15938058 15938278 NCOR1_Exon45_NM_006311.4 1667.10 10.32 1656.78 99.380961
chr14 100742806 100743005 YY1_Exon4_NM_003403.5 2028.88 12.56 2016.32 99.380939
chr13 41239714 41239756 FOXO1_Exon1_NM_002015.4 1385.66 8.58 1377.08 99.3808
chrX 31139929 31140067 DMD_Exon35_NM_004021.3 972.02 6.02 966.0 99.380671
chrX 128641897 128642093 SMARCA1_Exon7_NM_003069.5 1175.42 7.28 1168.14 99.380647
chr16 67644715 67645536 CTCF_Exon3_NM_006565.4 1385.20 8.58 1376.62 99.380595
chr17 29528034 29528197 NF1_Exon10_NM_000267.3 1393.94 8.64 1385.3 99.380174
chr1 206658313 206658429 IKBKE_Exon13_NM_001193321.2 1200.24 7.44 1192.8 99.380124
chr1 162745905 162746180 DDR2_Exon16_NM_001354983.2 1661.44 10.30 1651.14 99.380056
chr1 51439544 51439962 CDKN2C_Exon3_NM_001262.2 1842.06 11.42 1830.64 99.380042
chr8 80679211 80679347 HEY1_Exon3_NM_012258.4 2199.64 13.64 2186.0 99.379899
chr1 45794957 45795129 MUTYH_Exon17_NM_001293195.1 1148.18 7.12 1141.06 99.379888
chr9 27192466 27192641 TEK_Exon9_NM_001290078.1 1073.76 6.66 1067.1 99.37975
chrX 32591841 32591983 DMD_Exon14_NM_000109.4 1060.34 6.58 1053.76 99.379444
chr12 6710071 6710239 CHD4_Exon6_NM_001297553.2 1443.66 8.96 1434.7 99.379355
chr17 7400948 7401209 POLR2A_Exon7_NM_000937.5 1421.08 8.82 1412.26 99.379345
chr2 21238221 21238437 APOB_Exon22_NM_000384.3 1549.70 9.62 1540.08 99.379235
chrX 32408167 32408318 DMD_Exon3_NM_004012.4 882.48 5.48 877.0 99.379023
chr5 167812195 167812439 WWC1_Exon3_NM_015238.3 1168.84 7.26 1161.58 99.378871
chr9 137721933 137722042 COL5A1_Exon64_NM_001278074.1 1162.30 7.22 1155.08 99.378818
chr3 142261486 142261619 ATR_Exon17_NM_001184.4 1542.18 9.58 1532.6 99.378801
chr5 161115934 161116195 GABRA6_Exon4_NM_000811.3 1557.80 9.68 1548.12 99.378611
chr22 29673998 29674225 EWSR1_Exon5_NM_001163287.2 1763.68 10.96 1752.72 99.378572
chr3 52441169 52441352 BAP1_Exon7_NM_004656.4 1654.10 10.28 1643.82 99.378514
chr1 156810644 156810916 INSRR_Exon22_NM_014215.3 1129.46 7.02 1122.44 99.378464
chr6 114267151 114267332 HDAC2_Exon9_NM_001527.4 1586.38 9.86 1576.52 99.378459
chr10 112343920 112344174 SMC3_Exon13_NM_005445.3 1948.62 12.12 1936.5 99.378021
chr9 137619091 137619263 COL5A1_Exon5_NM_000093.5 1122.02 6.98 1115.04 99.377908
chr22 21337295 21337398 LZTR1_Exon2_NM_006767.4 1860.64 11.58 1849.06 99.377634
chrX 123171356 123171493 STAG2_Exon6_NM_001042749.2 908.88 5.66 903.22 99.377256
chr5 98221261 98221373 CHD1_Exon17_NM_001270.2 1210.28 7.54 1202.74 99.377004
chr9 8449704 8449857 PTPRD_Exon19_NM_130392.3 1489.56 9.28 1480.28 99.376997
chr12 56490511 56490650 ERBB3_Exon19_NM_001982.3 1543.98 9.62 1534.36 99.376935
chr2 148683579 148683750 ACVR2A_Exon11_NM_001278579.2 1306.40 8.14 1298.26 99.376914
chr1 16245400 16245566 SPEN_Exon7_NM_015001.3 1283.90 8.00 1275.9 99.376899
chr5 37060925 37061140 NIPBL_Exon45_NM_015384.5 1565.22 9.76 1555.46 99.376445
chr22 36694944 36695108 MYH9_Exon24_NM_002473.5 1478.48 9.22 1469.26 99.376387
chrX 53602094 53602201 HUWE1_Exon46_NM_031407.7 1317.78 8.22 1309.56 99.376224
chr6 35427438 35427557 FANCE_Exon7_NM_021922.3 1596.50 9.96 1586.54 99.376135
chr2 128038002 128038227 ERCC3_Exon9_NM_001303418.2 1195.40 7.46 1187.94 99.375941
chr7 116399370 116399564 MET_Exon10_NM_001324401.2 2291.10 14.30 2276.8 99.375846
chr1 156814233 156814436 INSRR_Exon14_NM_014215.3 1508.84 9.42 1499.42 99.375679
chr3 30686218 30686427 TGFBR2_Exon3_NM_001024847.2 1531.24 9.56 1521.68 99.375669
chr14 103371529 103372141 TRAF3_Exon8_NM_001199427.2 1809.52 11.30 1798.22 99.375525
chr11 108151701 108151915 ATM_Exon24_NM_000051.3 1412.22 8.82 1403.4 99.375451
chr5 167833182 167833352 WWC1_Exon6_NM_015238.3 1420.70 8.88 1411.82 99.374956
chr14 21882439 21882597 CHD8_Exon9_NM_020920.4 1359.78 8.50 1351.28 99.374899
chr1 46739275 46739439 RAD54L_Exon14_NM_001370766.1 1273.26 7.96 1265.3 99.374833
chr7 116397671 116397848 MET_Exon8_NM_001324401.2 2223.20 13.90 2209.3 99.374775
chr4 55593561 55593728 KIT_Exon11_NM_001093772.1 1676.06 10.48 1665.58 99.374724
chr19 15366854 15367094 BRD4_Exon9_NM_058243.2 1771.76 11.08 1760.68 99.374633
chr3 10135952 10136067 FANCD2_Exon40_NM_001018115.2 1240.46 7.76 1232.7 99.374426
chr16 81925056 81925215 PLCG2_Exon11_NM_002661.5 1275.56 7.98 1267.58 99.374392
chr17 7792298 7792438 CHD3_Exon1_NM_005852.4 1633.42 10.22 1623.2 99.374319
chr1 32796158 32796307 HDAC1_Exon8_NM_004964.3 1687.58 10.56 1677.02 99.374252
chr6 157256579 157256730 ARID1B_Exon6_NM_001371656.1 1581.58 9.90 1571.68 99.374044
chr18 48575644 48575714 SMAD4_Exon4_NM_005359.6 1674.16 10.48 1663.68 99.374014
chr17 27834893 27835170 TAOK1_Exon14_NM_025142.1 1306.36 8.18 1298.18 99.373833
chr6 114262201 114262272 HDAC2_Exon14_NM_001527.4 1462.56 9.16 1453.4 99.373701
chr3 182681648 182681857 DCUN1D1_Exon3_NM_020640.4 1513.62 9.48 1504.14 99.373687
chr13 26927856 26928037 CDK8_Exon4_NM_001346501.2 1484.72 9.30 1475.42 99.373619
chr15 90634764 90634896 IDH2_Exon2_NM_001289910.1 1190.86 7.46 1183.4 99.373562
chr3 10076836 10076937 FANCD2_Exon6_NM_001018115.2 1612.16 10.10 1602.06 99.373511
chr11 100996717 100996909 PGR_Exon2_NM_001202474.3 1580.16 9.90 1570.26 99.373481
chr14 75513058 75516378 MLH3_Exon2_NM_001040108.1 2451.54 15.36 2436.18 99.373455
chr1 158582586 158582771 SPTA1_Exon51_NM_003126.4 1270.06 7.96 1262.1 99.373258
chr17 61910408 61910550 SMARCD2_Exon12_NM_001330440.1 1955.88 12.26 1943.62 99.373172
chr2 234676455 234676622 UGT1A8_Exon3_NM_019076.4 1365.56 8.56 1357.0 99.373151
chr9 2161665 2161923 SMARCA2_Exon28_NM_001289397.2 1473.46 9.24 1464.22 99.372905
chr22 36705306 36705461 MYH9_Exon15_NM_002473.5 1403.12 8.80 1394.32 99.372826
chr10 112343578 112343740 SMC3_Exon12_NM_005445.3 2005.12 12.58 1992.54 99.372606
chr2 29430016 29430158 ALK_Exon26_NM_004304.5 1402.42 8.80 1393.62 99.372513
chr6 117629936 117630111 ROS1_Exon41_NM_002944.2 1472.48 9.24 1463.24 99.372487
chr4 143129557 143129702 INPP4B_Exon15_NM_003866.3 1312.96 8.24 1304.72 99.37241
chr4 106162475 106162606 TET2_Exon4_NM_001127208.2 1430.70 8.98 1421.72 99.372335
chr14 75505022 75505135 MLH3_Exon6_NM_001040108.1 2099.58 13.18 2086.4 99.372255
chr1 162741793 162742057 DDR2_Exon13_NM_001354983.2 1500.48 9.42 1491.06 99.372201
chr20 57478562 57478660 GNAS_Exon4_NM_016592.4 1668.92 10.48 1658.44 99.372049
chr9 127915791 127916041 PPP6C_Exon6_NM_002721.5 1629.76 10.24 1619.52 99.371687
chr9 27185462 27185647 TEK_Exon7_NM_001290078.1 1578.70 9.92 1568.78 99.371635
chr7 142640552 142640703 KEL_Exon15_NM_000420.3 1804.56 11.34 1793.22 99.371592
chr19 13414330 13414447 CACNA1A_Exon17_NM_001127221.1 668.34 4.20 664.14 99.371577
chr22 21342278 21342427 LZTR1_Exon5_NM_006767.4 1578.52 9.92 1568.6 99.371563
chr1 206653769 206653896 IKBKE_Exon12_NM_001193321.2 1155.14 7.26 1147.88 99.371505
chr11 71939213 71939317 INPPL1_Exon2_NM_001567.4 1428.40 8.98 1419.42 99.371325
chr17 7983532 7983676 ALOX12B_Exon6_NM_001139.3 1402.00 8.82 1393.18 99.370899
chr14 23442631 23442797 AJUBA_Exon6_NM_198086.3 1357.22 8.54 1348.68 99.370773
chr1 45798936 45799016 MUTYH_Exon5_NM_001293195.1 1321.75 8.32 1313.43 99.370531
chr17 7406884 7407130 POLR2A_Exon19_NM_000937.5 1607.30 10.12 1597.18 99.370373
chr2 29551195 29551367 ALK_Exon6_NM_004304.5 1149.52 7.24 1142.28 99.370172
chr21 44524465 44524507 U2AF1_Exon2_NM_001025204.1 1959.26 12.34 1946.92 99.37017
chr4 48636415 48636463 FRYL_Exon4_NM_015030.2 523.90 3.30 520.6 99.370109
chr11 119155658 119155830 CBL_Exon10_NM_005188.4 1558.38 9.82 1548.56 99.369858
chrX 41031070 41031231 USP9X_Exon21_NM_001039591.3 929.72 5.86 923.86 99.369703
chr3 142218448 142218580 ATR_Exon31_NM_001184.4 1535.36 9.68 1525.68 99.369529
chr17 40489432 40489624 STAT3_Exon8_NM_213662.2 1262.10 7.96 1254.14 99.369305
chr12 56481558 56481717 ERBB3_Exon6_NM_001982.3 1753.44 11.06 1742.38 99.36924
chr1 11272832 11272985 MTOR_Exon22_NM_004958.4 1176.02 7.42 1168.6 99.369058
chr9 2081811 2082015 SMARCA2_Exon15_NM_001289397.2 1524.26 9.62 1514.64 99.368874
chr1 198718524 198718698 PTPRC_Exon25_NM_080921.3 1390.88 8.78 1382.1 99.368745
chr2 212537868 212538002 ERBB4_Exon14_NM_001042599.1 1441.34 9.10 1432.24 99.368643
chr5 1260568 1260735 TERT_Exon11_NM_001193376.2 1187.84 7.50 1180.34 99.368602
chr19 13418575 13418688 CACNA1A_Exon15_NM_001127221.1 1156.16 7.30 1148.86 99.3686
chr13 32918900 32923106 BRCA2_Exon13_NM_000059.3 1605.52 10.14 1595.38 99.368429
chr19 17945871 17946044 JAK3_Exon15_NM_000215.3 1557.04 9.84 1547.2 99.368032
chr8 55370678 55371025 SOX17_Exon1_NM_022454.4 1328.32 8.40 1319.92 99.367622
chr15 67457212 67457446 SMAD3_Exon2_NM_005902.4 1568.32 9.92 1558.4 99.367476
chr9 5126663 5126811 JAK2_Exon24_NM_001322195.1 673.16 4.26 668.9 99.367164
chr12 56482306 56482460 ERBB3_Exon8_NM_001982.3 1481.66 9.38 1472.28 99.366926
chrX 53596555 53596807 HUWE1_Exon48_NM_031407.7 1377.24 8.72 1368.52 99.36685
chr17 7810423 7810585 CHD3_Exon31_NM_001005271.3 1825.48 11.56 1813.92 99.366742
chr9 2029002 2029267 SMARCA2_Exon2_NM_001289397.2 1556.70 9.86 1546.84 99.366609
chr1 11293434 11293564 MTOR_Exon15_NM_004958.4 1404.98 8.90 1396.08 99.366539
chr7 148526799 148526960 EZH2_Exon5_NM_001203249.2 1776.74 11.26 1765.48 99.366255
chr9 139409721 139409872 NOTCH1_Exon12_NM_017617.5 1552.54 9.84 1542.7 99.3662
chrX 129189808 129190131 BCORL1_Exon12_NM_021946.4 978.22 6.20 972.02 99.366196
chr15 89844536 89844693 FANCI_Exon27_NM_001113378.1 1517.54 9.62 1507.92 99.366079
chr7 151853269 151853451 KMT2C_Exon45_NM_170606.3 2123.14 13.46 2109.68 99.366033
chr13 33257994 33258180 PDS5B_Exon11_NM_015032.4 1409.88 8.94 1400.94 99.365903
chr11 85988939 85989053 EED_Exon9_NM_001330334.1 1140.80 7.24 1133.56 99.365358
chr6 18149179 18149442 TPMT_Exon3_NM_001346817.1 1372.92 8.72 1364.2 99.364857
chr19 47502540 47502686 ARHGAP35_Exon6_NM_004491.5 1353.74 8.60 1345.14 99.364723
chr1 39719949 39720067 MACF1_Exon4_NM_012090.5 1233.76 7.84 1225.92 99.364544
chr2 21237924 21238152 APOB_Exon23_NM_000384.3 1463.10 9.30 1453.8 99.364363
chr20 39794813 39795054 PLCG1_Exon17_NM_182811.2 1576.34 10.02 1566.32 99.36435
chr1 10342437 10342611 KIF1B_Exon13_NM_183416.4 1418.94 9.02 1409.92 99.364314
chr12 124934340 124934433 NCOR2_Exon9_NM_006312.6 1242.66 7.90 1234.76 99.364267
chr2 25994288 25994429 ASXL2_Exon6_NM_018263.6 1471.82 9.36 1462.46 99.364053
chr13 32925250 32925333 BRCA2_Intron13_NM_000059.3 1402.30 8.92 1393.38 99.363902
chr5 98231909 98232166 CHD1_Exon11_NM_001270.2 1902.14 12.10 1890.04 99.363874
chr1 160589581 160589629 SLAMF1_Exon6_NM_001330754.1 537.48 3.42 534.06 99.363697
chr12 57493758 57493893 STAT6_Exon14_NM_001178079.2 1703.00 10.84 1692.16 99.363476
chr5 180047855 180048027 FLT4_Exon15_NM_182925.5 1011.74 6.44 1005.3 99.363473
chr12 56487108 56487354 ERBB3_Exon12_NM_001982.3 1599.06 10.18 1588.88 99.363376
chr17 56437489 56437632 RNF43_Exon8_NM_001305544.2 1582.84 10.08 1572.76 99.36317
chr4 187530316 187530494 FAT1_Exon16_NM_005245.4 1453.40 9.26 1444.14 99.362873
chr11 123777422 123777469 OR8D4_Exon1_NM_001005197.1 313.86 2.00 311.86 99.362773
chr19 17947917 17948042 JAK3_Exon13_NM_000215.3 1092.12 6.96 1085.16 99.362707
chr16 14021864 14022112 ERCC4_Exon4_NM_005236.3 1509.14 9.62 1499.52 99.362551
chr5 37063871 37064145 NIPBL_Exon46_NM_015384.5 1828.88 11.66 1817.22 99.362451
chr16 2223901 2224069 TRAF7_Exon13_NM_032271.3 1022.58 6.52 1016.06 99.362397
chr3 134920391 134920434 EPHB1_Exon12_NM_004441.5 1292.28 8.24 1284.04 99.362367
chr7 148487381 148487553 CUL1_Exon16_NM_001370660.1 1784.32 11.38 1772.94 99.362222
chr6 32190267 32190603 NOTCH4_Exon3_NM_004557.4 1275.98 8.14 1267.84 99.362059
chr7 142658861 142658979 KEL_Exon2_NM_000420.3 1887.30 12.04 1875.26 99.362052
chr3 121200398 121200679 POLQ_Exon19_NM_199420.4 1561.08 9.96 1551.12 99.36198
chr2 190717360 190717523 PMS1_Exon5_NM_001289409.1 1162.66 7.42 1155.24 99.361808
chr7 124467247 124467379 POT1_Exon17_NM_015450.3 1679.74 10.72 1669.02 99.361806
chr19 18271260 18271393 PIK3R2_Exon3_NM_005027.4 911.78 5.82 905.96 99.361688
chr5 37052447 37052688 NIPBL_Exon42_NM_015384.5 1691.92 10.80 1681.12 99.361672
chr5 150891705 150892187 FAT2_Exon20_NM_001447.2 1312.46 8.38 1304.08 99.361504
chr13 32902603 32904005 BRCA2_Exon8_NM_000059.3 1772.54 11.32 1761.22 99.361368
chr6 30681559 30681980 MDC1_Exon3_NM_014641.3 1728.46 11.04 1717.42 99.361281
chr22 30054157 30054273 NF2_Exon7_NM_000268.3 1348.68 8.62 1340.06 99.360857
chr11 57583366 57583493 CTNND1_Exon16_NM_001085465.2 1580.16 10.10 1570.06 99.360824
chr14 100743734 100743957 YY1_Exon5_NM_003403.5 1958.08 12.52 1945.56 99.360598
chr19 42795689 42795917 CIC_Exon12_NM_001304815.1 1610.78 10.30 1600.48 99.360558
chr6 20488323 20488499 E2F3_Exon6_NM_001949.5 1494.60 9.56 1485.04 99.360364
chr2 212252649 212252737 ERBB4_Exon26_NM_005235.3 1777.44 11.38 1766.06 99.359753
chr20 39788725 39788813 PLCG1_Exon4_NM_182811.2 1721.06 11.02 1710.04 99.359697
chr19 11096844 11097289 SMARCA4_Exon4_NM_001128847.3 1248.80 8.00 1240.8 99.359385
chrX 70465497 70465712 ZMYM3_Exon17_NM_201599.3 1039.46 6.66 1032.8 99.359283
chr2 158594931 158595102 ACVR1_Exon11_NM_001347667.2 1436.38 9.22 1427.16 99.358109
chr8 30924528 30924718 WRN_Exon6_NM_000553.6 1321.04 8.48 1312.56 99.358082
chr5 150886694 150887192 FAT2_Exon22_NM_001447.2 1264.78 8.12 1256.66 99.357991
chr2 25505236 25505600 DNMT3A_Exon4_NR_135490.2 1196.18 7.68 1188.5 99.357956
chr15 89837043 89837248 FANCI_Exon23_NM_001113378.1 1635.36 10.50 1624.86 99.35794
chr6 31947170 31947350 STK19_Exon5_NR_026717.1 1202.02 7.72 1194.3 99.357748
chr3 47144815 47144933 SETD2_Exon7_NM_014159.6 1390.88 8.94 1381.94 99.357241
chrX 70356708 70356899 MED12_Exon38_NM_005120.3 983.26 6.32 976.94 99.35724
chr5 149504269 149504414 PDGFRB_Exon13_NM_001355017.2 734.06 4.72 729.34 99.357001
chr19 36218578 36218708 KMT2B_Exon17_NM_014727.2 1812.46 11.66 1800.8 99.356675
chr11 77069922 77070082 PAK1_Exon6_NM_001128620.1 1382.74 8.90 1373.84 99.35635
chr9 5072471 5072646 JAK2_Exon12_NM_001322195.1 1435.38 9.24 1426.14 99.356268
chr3 142226752 142226971 ATR_Exon28_NM_001184.4 1381.76 8.90 1372.86 99.355894
chr6 150016189 150016377 LATS1_Exon4_NM_001350339.2 1160.96 7.48 1153.48 99.355706
chr5 131953741 131954006 RAD50_Exon21_NM_005732.4 1554.80 10.02 1544.78 99.355544
chr1 244006406 244006492 AKT3_Exon1_NM_181690.2 1610.62 10.38 1600.24 99.355528
chr17 38798686 38798831 SMARCE1_Exon4_NM_003079.5 1731.62 11.16 1720.46 99.355517
chr3 168840347 168840535 MECOM_Exon6_NM_001105077.3 1551.26 10.00 1541.26 99.355363
chr19 45873370 45873510 ERCC2_Exon2_NM_000400.3 1153.44 7.44 1146.0 99.354973
chr3 10130491 10130654 FANCD2_Exon36_NM_001018115.2 1295.96 8.36 1287.6 99.354918
chr7 55221683 55223659 EGFR_Exon7_NM_201282.2 2188.60 14.12 2174.48 99.354839
chr17 29683457 29683620 NF1_Exon51_NM_000267.3 1748.36 11.28 1737.08 99.354824
chr12 6711521 6711683 CHD4_Exon2_NM_001297553.2 1580.96 10.20 1570.76 99.354822
chr1 214575007 214575135 PTPN14_Exon7_NM_005401.5 1404.24 9.06 1395.18 99.354811
chrX 53246957 53247168 KDM5C_Exon4_NM_001353981.2 1177.76 7.60 1170.16 99.354707
chr9 137721801 137721910 COL5A1_Exon64_NM_000093.5 1245.86 8.04 1237.82 99.354663
chr3 178927953 178928146 PIK3CA_Exon8_NM_006218.4 1595.74 10.30 1585.44 99.354531
chr22 29439266 29439438 ZNRF3_Exon4_NM_001206998.2 1422.18 9.18 1413.0 99.354512
chr19 11172439 11172512 SMARCA4_Exon34_NM_001128847.3 1477.92 9.54 1468.38 99.354498
chr9 133589686 133589862 ABL1_Exon1_NM_007313.2 1582.62 10.22 1572.4 99.354235
chr17 66518876 66519087 PRKAR1A_Exon3_NM_001278433.1 1907.70 12.32 1895.38 99.354196
chr1 161284175 161284235 SDHC_Exon1_NM_003001.3 1279.00 8.26 1270.74 99.354183
chr3 142222183 142222315 ATR_Exon30_NM_001184.4 1163.94 7.52 1156.42 99.353919
