Chromosome Start End Name Initial_Abundance New_Abundance Absolute_Difference Relative_Difference(%)
chr1 39758417 39758535 MACF1_Exon16_NM_012090.5 1213.88 4.56 1209.32 99.624345
chr2 29543596 29543768 ALK_Exon7_NM_004304.5 1118.02 4.20 1113.82 99.624336
chr4 187557718 187558088 FAT1_Exon5_NM_005245.4 1687.12 6.34 1680.78 99.624212
chr12 1023576 1023718 RAD52_Exon10_NM_134424.4 1234.72 4.64 1230.08 99.624206
chr7 6042063 6042331 PMS2_Exon5_NM_001322005.2 1915.74 7.20 1908.54 99.624166
chr8 30921784 30921970 WRN_Exon4_NM_000553.6 1574.10 5.92 1568.18 99.623912
chr17 40362400 40362535 STAT5B_Exon14_NM_012448.4 1472.92 5.54 1467.38 99.623876
chr20 30309437 30310041 BCL2L1_Exon1_NR_134257.1 2084.40 7.84 2076.56 99.623873
chr22 36691530 36691783 MYH9_Exon26_NM_002473.5 1466.58 5.52 1461.06 99.623614
chr20 39704790 39704954 TOP1_Exon4_NM_003286.4 1817.26 6.84 1810.42 99.623609
chr2 212288859 212289046 ERBB4_Exon23_NM_001042599.1 1168.76 4.40 1164.36 99.623533
chr6 135513441 135513716 MYB_Exon6_NM_001161660.2 1572.10 5.92 1566.18 99.623434
chr11 92569711 92569889 FAT3_Exon16_NM_001367949.1 1380.78 5.20 1375.58 99.623401
chr9 19372218 19372266 DENND4C_Exon32_NM_017925.7 488.52 1.84 486.68 99.623352
chr6 161132723 161132770 PLG_Exon4_NM_001168338.1 530.94 2.00 528.94 99.62331
chr1 16460334 16460430 EPHA2_Exon9_NM_004431.5 1704.28 6.42 1697.86 99.623301
chr1 39789844 39790037 MACF1_Exon33_NM_012090.5 1411.86 5.32 1406.54 99.623192
chr1 158596608 158596817 SPTA1_Exon41_NM_003126.4 1342.84 5.06 1337.78 99.623187
chrX 128581118 128581230 SMARCA1_Exon25_NM_003069.5 1103.94 4.16 1099.78 99.623168
chr5 112102002 112102127 APC_Exon2_NM_001127511.3 1087.68 4.10 1083.58 99.623051
chr6 157150340 157150575 ARID1B_Exon3_NM_001371656.1 1331.64 5.02 1326.62 99.623021
chr19 13346407 13346565 CACNA1A_Exon32_NM_001127221.1 1209.38 4.56 1204.82 99.622947
chr22 41542722 41542840 EP300_Exon11_NM_001429.4 1235.68 4.66 1231.02 99.62288
chr1 39902126 39902173 MACF1_Exon65_NM_012090.5 1792.46 6.76 1785.7 99.622865
chrX 32519851 32519979 DMD_Exon19_NM_000109.4 869.36 3.28 866.08 99.622711
chr1 120493326 120493480 NOTCH2_Exon15_NM_024408.4 1425.84 5.38 1420.46 99.622679
chrX 96013132 96013277 DIAPH2_Exon4_NM_007309.3 1033.56 3.90 1029.66 99.622663
chr21 33064641 33064782 SCAF4_Exon13_NM_020706.2 1727.22 6.52 1720.7 99.622515
chr7 55225335 55225466 EGFR_Exon11_NM_201282.2 1928.24 7.28 1920.96 99.622454
chr2 21247784 21248016 APOB_Exon16_NM_000384.3 1181.30 4.46 1176.84 99.62245
chr15 75684562 75685176 SIN3A_Exon15_NM_015477.3 1779.46 6.72 1772.74 99.622357
chr20 39802271 39802473 PLCG1_Exon29_NM_182811.2 1901.14 7.18 1893.96 99.622332
chr15 91308505 91308664 BLM_Exon9_NM_001287247.2 1413.82 5.34 1408.48 99.6223
chr1 10412668 10412814 KIF1B_Exon38_NM_001365951.2 1291.84 4.88 1286.96 99.622244
chr6 137527252 137527465 IFNGR1_Exon3_NM_001363527.1 1508.76 5.70 1503.06 99.622206
chr3 1443981 1444190 CNTN6_Exon20_NM_001349359.2 1311.98 4.96 1307.02 99.621945
chr7 55248965 55249191 EGFR_Exon19_NM_001346897.2 1883.26 7.12 1876.14 99.621932
chr14 21876842 21877004 CHD8_Exon12_NM_020920.4 1624.04 6.14 1617.9 99.62193
chr17 78829243 78829367 RPTOR_Exon12_NM_001163034.2 1475.80 5.58 1470.22 99.6219
chr1 11188891 11189028 MTOR_Exon41_NM_004958.4 1322.28 5.00 1317.28 99.621865
chr17 15989575 15989776 NCOR1_Exon23_NM_006311.4 1739.62 6.58 1733.04 99.621756
chr1 98164867 98165143 DPYD_Exon6_NM_000110.4 1569.98 5.94 1564.04 99.621651
chr11 94209434 94209589 MRE11_Exon7_NM_005590.4 1321.52 5.00 1316.52 99.621648
chr12 111885766 111886126 SH2B3_Exon8_NM_005475.3 1722.92 6.52 1716.4 99.621573
chr1 115258650 115258801 NRAS_Exon2_NM_002524.5 1833.40 6.94 1826.46 99.621468
chr21 42845231 42845443 TMPRSS2_Exon9_NM_005656.4 1098.72 4.16 1094.56 99.621378
chr11 118366394 118366628 KMT2A_Exon19_NM_001197104.1 1494.82 5.66 1489.16 99.621359
chr14 21883863 21884086 CHD8_Exon6_NM_020920.4 1557.84 5.90 1551.94 99.62127
chr11 77036352 77036441 PAK1_Exon15_NM_001128620.1 1457.48 5.52 1451.96 99.621264
chr14 21894266 21894421 CHD8_Exon5_NM_020920.4 1414.78 5.36 1409.42 99.621143
chr9 5077432 5077600 JAK2_Exon14_NM_001322195.1 823.42 3.12 820.3 99.621093
chr15 57535649 57535768 TCF12_Exon13_NM_001322151.1 1525.18 5.78 1519.4 99.621028
chr1 11199569 11199735 MTOR_Exon35_NM_004958.4 1170.56 4.44 1166.12 99.620694
chrX 53658498 53658586 HUWE1_Exon10_NM_031407.7 1328.36 5.04 1323.32 99.620585
chr15 89804795 89804992 FANCI_Exon5_NM_001113378.1 1733.60 6.58 1727.02 99.620443
chr22 30077407 30077610 NF2_Exon15_NM_000268.3 1353.16 5.14 1348.02 99.620148
chr9 139412568 139412764 NOTCH1_Exon7_NM_017617.5 1331.96 5.06 1326.9 99.620109
chr13 26970401 26970511 CDK8_Exon7_NM_001346501.2 1036.92 3.94 1032.98 99.620029
chr1 39920560 39920789 MACF1_Exon84_NM_012090.5 1336.88 5.08 1331.8 99.620011
chr7 151841777 151841986 KMT2C_Exon55_NM_170606.3 1994.00 7.58 1986.42 99.61986
chr11 77991626 77991967 GAB2_Exon2_NM_012296.3 1499.26 5.70 1493.56 99.619812
chr20 39797698 39797835 PLCG1_Exon22_NM_182811.2 1677.90 6.38 1671.52 99.619763
chr8 71036098 71036337 NCOA2_Exon20_NM_001321712.2 1813.50 6.90 1806.6 99.61952
chr13 20576969 20577295 ZMYM2_Exon4_NM_001353159.1 1676.68 6.38 1670.3 99.619486
chr19 52719761 52719936 PPP2R1A_Exon9_NM_014225.6 1361.26 5.18 1356.08 99.61947
chr5 35860933 35861112 IL7R_Exon2_NM_002185.5 1444.92 5.50 1439.42 99.619356
chr22 29105973 29106067 CHEK2_Exon8_NM_001005735.2 982.18 3.74 978.44 99.619214
chr13 33320094 33320258 PDS5B_Exon24_NM_015032.4 1622.72 6.18 1616.54 99.619158
chr17 29645300 29646061 EVI2A_Exon3_NM_001003927.3 1953.44 7.44 1946.0 99.619133
chr19 17947917 17948042 JAK3_Exon13_NM_000215.3 1092.12 4.16 1087.96 99.619089
chr6 117638285 117638455 ROS1_Exon38_NM_002944.2 1553.18 5.92 1547.26 99.618846
chr12 115114097 115114295 TBX3_Exon6_NM_016569.4 1358.82 5.18 1353.64 99.618787
chr16 89871667 89871820 FANCA_Exon7_NM_001286167.3 1343.02 5.12 1337.9 99.61877
chr22 36696152 36696330 MYH9_Exon23_NM_002473.5 1468.50 5.60 1462.9 99.618658
chr7 116412044 116414934 MET_Intron13_NM_001324402.2 3057.40 11.66 3045.74 99.61863
chr17 66533597 66533902 FAM20A_Exon12_NM_001243746.2 1567.78 5.98 1561.8 99.618569
chr9 139399741 139400353 NOTCH1_Exon25_NM_017617.5 1588.68 6.06 1582.62 99.618551
chrX 31526304 31526374 DMD_Exon1_NM_004014.2 870.12 3.32 866.8 99.618443
chr12 133208880 133209114 POLE_Exon45_NM_006231.4 1273.62 4.86 1268.76 99.618411
chr22 30038170 30038294 NF2_Exon4_NM_181833.2 1268.28 4.84 1263.44 99.618381
chrX 14882661 14883652 FANCB_Exon3_NM_001018113.3 1074.26 4.10 1070.16 99.618342
chr19 18271260 18271393 PIK3R2_Exon3_NM_005027.4 911.78 3.48 908.3 99.618329
chr4 187509725 187510394 FAT1_Exon27_NM_005245.4 1608.30 6.14 1602.16 99.61823
chr5 112136955 112137100 APC_Exon6_NM_001127511.3 1602.64 6.12 1596.52 99.61813
chr5 131924358 131924592 RAD50_Exon8_NM_005732.4 1398.04 5.34 1392.7 99.618037
chr3 10119744 10119901 FANCD2_Exon30_NM_001018115.2 1450.36 5.54 1444.82 99.618026
chrX 96173487 96173636 DIAPH2_Exon9_NM_007309.3 1199.02 4.58 1194.44 99.618021
chr3 69812972 69813113 MITF_Exon1_NM_006722.2 1366.30 5.22 1361.08 99.617946
chr19 4094430 4094516 MAP2K2_Exon10_NM_030662.3 1465.24 5.60 1459.64 99.61781
chr2 29419615 29419746 ALK_Exon28_NM_004304.5 1444.28 5.52 1438.76 99.617803
chr3 182678993 182679164 DCUN1D1_Exon4_NM_020640.4 1323.80 5.06 1318.74 99.617767
chr15 67462871 67462962 SMAD3_Exon5_NM_005902.4 1538.16 5.88 1532.28 99.617725
chr9 131379898 131380059 SPTAN1_Exon40_NM_001195532.2 1491.06 5.70 1485.36 99.617722
chr8 90967490 90967803 NBN_Exon10_NM_002485.4 1600.02 6.12 1593.9 99.617505
chr19 36227966 36228184 KMT2B_Exon33_NM_014727.2 1698.86 6.50 1692.36 99.61739
chr4 55153576 55153728 PDGFRA_Exon19_NM_006206.6 1301.30 4.98 1296.32 99.617306
chrX 41055824 41056011 USP9X_Exon28_NM_001039591.3 935.34 3.58 931.76 99.617251
chr5 37057267 37057454 NIPBL_Exon43_NM_015384.5 1489.20 5.70 1483.5 99.617244
chr5 150932717 150932968 FAT2_Exon5_NM_001447.2 1342.76 5.14 1337.62 99.617206
chrX 31227594 31227836 DMD_Exon22_NM_004021.3 867.08 3.32 863.76 99.617106
chr16 3801706 3801827 CREBBP_Exon19_NM_001079846.1 1441.48 5.52 1435.96 99.61706
chr1 206651071 206651222 IKBKE_Exon7_NM_001193321.2 1357.76 5.20 1352.56 99.617016
chrX 129168409 129168671 BCORL1_Exon8_NM_001184772.2 1002.48 3.84 998.64 99.61695
chr17 29559999 29560251 NF1_Exon27_NM_000267.3 2051.52 7.86 2043.66 99.616869
chr14 20822947 20823126 PARP2_Exon9_NM_001042618.1 1550.28 5.94 1544.34 99.616843
chr10 43601803 43602039 RET_Exon5_NM_020630.5 1263.14 4.84 1258.3 99.616828
chr9 5064862 5065060 JAK2_Exon8_NM_001322195.1 1398.84 5.36 1393.48 99.616825
chr4 155163773 155163944 DCHS2_Exon17_NM_001358235.2 1210.92 4.64 1206.28 99.61682
chr15 75699375 75699505 SIN3A_Exon9_NM_015477.3 1388.36 5.32 1383.04 99.616814
chr6 157431585 157431715 ARID1B_Exon8_NM_001371656.1 1550.08 5.94 1544.14 99.616794
chr12 133253928 133254049 POLE_Exon8_NM_006231.4 1602.20 6.14 1596.06 99.616777
chr1 39851085 39851621 MACF1_Exon51_NM_012090.5 1758.44 6.74 1751.7 99.616706
chr22 29695203 29695341 EWSR1_Exon14_NM_001163286.2 1941.06 7.44 1933.62 99.616704
chr12 56495292 56495859 ERBB3_Exon28_NM_001982.3 1757.70 6.74 1750.96 99.616544
chr2 21245682 21245934 APOB_Exon18_NM_000384.3 1194.14 4.58 1189.56 99.61646
chrX 32509373 32509655 DMD_Exon20_NM_000109.4 1021.82 3.92 1017.9 99.616371
chrX 39923568 39923872 BCOR_Exon7_NM_001123383.1 646.24 2.48 643.76 99.616242
chr10 23730477 23730526 OTUD1_Exon1_NM_001145373.2 588.90 2.26 586.64 99.616234
chr9 27197292 27197617 TEK_Exon10_NM_001290078.1 1360.20 5.22 1354.98 99.616233
chr11 108202585 108202784 ATM_Exon52_NM_000051.3 1511.32 5.80 1505.52 99.61623
chr8 67476911 67477080 MYBL1_Exon16_NM_001080416.4 1020.68 3.92 1016.76 99.615942
chrX 41073800 41073982 USP9X_Exon34_NM_001039591.3 827.84 3.18 824.66 99.615868
chr13 32905690 32907769 BRCA2_Exon10_NM_000059.3 1837.42 7.06 1830.36 99.615766
chr7 116411709 116411902 MET_Intron12_NM_001324402.2 3127.76 12.02 3115.74 99.615699
chr17 78681620 78681819 RPTOR_Exon4_NM_001163034.2 1373.86 5.28 1368.58 99.615681
chr1 156816290 156816569 INSRR_Exon8_NM_014215.3 1160.02 4.46 1155.56 99.615524
chr10 112338365 112338484 SMC3_Exon7_NM_005445.3 1981.90 7.62 1974.28 99.61552
chr3 121251816 121252076 POLQ_Exon6_NM_199420.4 1440.72 5.54 1435.18 99.61547
chr20 39725839 39726001 TOP1_Exon10_NM_003286.4 1830.68 7.04 1823.64 99.615443
chr4 187557158 187557409 FAT1_Exon6_NM_005245.4 1659.02 6.38 1652.64 99.615436
chr1 10421729 10421903 KIF1B_Exon40_NM_001365951.2 1227.24 4.72 1222.52 99.615397
chr4 55968043 55968215 KDR_Exon15_NM_002253.3 1356.92 5.22 1351.7 99.615305
chr16 50810065 50810208 CYLD_Exon8_NM_015247.2 1424.32 5.48 1418.84 99.615255
chr3 168807767 168808044 MECOM_Exon15_NM_001105077.3 1465.90 5.64 1460.26 99.615253
chr5 67569197 67569330 PIK3R1_Exon3_NM_181523.3 1574.80 6.06 1568.74 99.615189
chr12 14587250 14587377 ATF7IP_Exon3_NM_018179.4 1200.56 4.62 1195.94 99.61518
chr11 108217985 108218112 ATM_Exon59_NM_000051.3 935.22 3.60 931.62 99.615064
chr7 106519943 106520130 PIK3CG_Exon6_NM_001282427.2 2020.80 7.78 2013.02 99.615004
chr13 29041637 29041774 FLT1_Exon2_NM_002019.4 1241.56 4.78 1236.78 99.615
chr3 1413962 1414178 CNTN6_Exon11_NM_001349359.2 1334.88 5.14 1329.74 99.614947
chr19 40761044 40761196 AKT2_Exon3_NM_001330511.1 1345.10 5.18 1339.92 99.614899
chr6 32187885 32188081 NOTCH4_Exon7_NM_004557.4 1178.82 4.54 1174.28 99.614869
chr10 112361374 112361662 SMC3_Exon24_NM_005445.3 1729.24 6.66 1722.58 99.61486
chr3 142234216 142234377 ATR_Exon25_NM_001184.4 1327.70 5.12 1322.58 99.614371
chr2 39283822 39284027 SOS1_Exon4_NM_005633.3 1477.54 5.70 1471.84 99.614224
chr17 7798214 7798488 CHD3_Exon9_NM_001005271.3 1767.32 6.82 1760.5 99.614105
chrX 32235012 32235200 DMD_Exon16_NM_004012.4 865.34 3.34 862.0 99.614025
chr17 29528408 29528523 NF1_Exon11_NM_000267.3 1279.48 4.94 1274.54 99.613906
chr9 5078285 5078464 JAK2_Exon15_NM_001322195.1 1465.82 5.66 1460.16 99.613868
chr1 78420919 78421034 FUBP1_Exon18_NR_146540.2 1584.90 6.12 1578.78 99.613856
chr1 206653192 206653297 IKBKE_Exon10_NM_001193321.2 1035.88 4.00 1031.88 99.613855
chr2 39241885 39242007 SOS1_Exon11_NM_005633.3 1170.54 4.52 1166.02 99.613853
chr19 44079041 44079174 XRCC1_Exon2_NM_006297.2 1449.88 5.60 1444.28 99.613761
chr20 31020662 31020808 ASXL1_Exon11_NM_015338.6 1599.06 6.18 1592.88 99.613523
chr13 33222889 33223037 PDS5B_Exon2_NM_015032.4 1423.04 5.50 1417.54 99.613503
chr17 15965398 15965604 NCOR1_Exon36_NM_006311.4 1635.10 6.32 1628.78 99.613479
chr18 48581130 48581383 SMAD4_Exon5_NM_005359.6 2028.20 7.84 2020.36 99.61345
chr3 142222183 142222315 ATR_Exon30_NM_001184.4 1163.94 4.50 1159.44 99.613382
chr17 41222234 41223752 BRCA1_Exon14_NM_007298.3 1567.28 6.06 1561.22 99.613343
chr16 2112952 2113074 TSC2_Exon13_NM_001318829.1 1230.48 4.76 1225.72 99.613159
chr1 204499791 204499965 MDM4_Exon4_NM_001278518.1 1468.06 5.68 1462.38 99.613095
chr6 32184909 32185063 NOTCH4_Exon10_NM_004557.4 1281.56 4.96 1276.6 99.612972
chr17 40476960 40477099 STAT3_Exon16_NM_213662.2 1436.42 5.56 1430.86 99.612927
chr5 112102865 112103107 APC_Exon3_NM_001127511.3 1627.50 6.30 1621.2 99.612903
chr11 118372366 118372592 KMT2A_Exon26_NM_001197104.1 1533.94 5.94 1528.0 99.612762
chr10 104268905 104269080 SUFU_Exon2_NM_016169.3 1471.90 5.70 1466.2 99.612745
chr17 7807739 7807957 CHD3_Exon25_NM_001005271.3 1456.22 5.64 1450.58 99.612696
chr11 108236031 108236255 ATM_Exon63_NM_000051.3 1745.06 6.76 1738.3 99.612621
chr17 78866508 78866689 RPTOR_Exon15_NM_001163034.2 1667.40 6.46 1660.94 99.61257
chr18 45368177 45368341 SMAD2_Exon11_NM_005901.6 2120.58 8.22 2112.36 99.61237
chrX 96502693 96502858 DIAPH2_Exon23_NM_007309.3 1015.88 3.94 1011.94 99.612159
chr1 98186423 98186502 DPYD_Exon6_NM_001160301.1 1082.82 4.20 1078.62 99.612124
chr1 39888381 39888592 MACF1_Exon54_NM_012090.5 1624.12 6.30 1617.82 99.612098
chr1 11187660 11187883 MTOR_Exon44_NM_004958.4 1325.04 5.14 1319.9 99.612087
chr3 142268953 142269164 ATR_Exon14_NM_001184.4 1659.62 6.44 1653.18 99.611959
chr20 9317752 9317873 PLCB4_Exon4_NM_001172646.1 1453.42 5.64 1447.78 99.61195
chr10 111987926 111988099 MXI1_Exon2_NM_130439.3 1870.44 7.26 1863.18 99.611856
chr11 76227165 76227376 EMSY_Exon11_NM_001300943.2 1757.04 6.82 1750.22 99.611847
chrX 41027239 41027491 USP9X_Exon18_NM_001039591.3 1014.78 3.94 1010.84 99.611739
chr1 243668530 243668656 AKT3_Exon14_NM_005465.7 1364.88 5.30 1359.58 99.611687
chr14 45657984 45658585 FANCM_Exon19_NM_001308133.2 2322.04 9.02 2313.02 99.611548
chr15 89806629 89806711 FANCI_Exon7_NM_001113378.1 1441.08 5.60 1435.48 99.611403
chr9 135782667 135782777 TSC1_Exon13_NM_000368.5 1641.64 6.38 1635.26 99.611364
chr6 88853511 88853561 CNR1_Exon2_NM_001365874.2 257.30 1.00 256.3 99.611349
chr9 97869327 97869571 FANCC_Exon14_NM_001243743.1 1620.92 6.30 1614.62 99.611332
chr1 39914245 39914455 MACF1_Exon79_NM_012090.5 1409.86 5.48 1404.38 99.611309
chr5 176520634 176520796 FGFR4_Exon11_NM_001354984.2 1255.48 4.88 1250.6 99.611304
chr22 29089999 29090125 CHEK2_Exon14_NM_001005735.2 1214.14 4.72 1209.42 99.611247
chr17 7797712 7797946 CHD3_Exon8_NM_001005271.3 1522.74 5.92 1516.82 99.611227
chr10 123353202 123353351 FGFR2_Exon1_NM_001144914.1 1342.60 5.22 1337.38 99.611202
chr16 81888028 81888212 PLCG2_Exon3_NM_002661.5 1424.88 5.54 1419.34 99.611195
chr6 161507390 161507530 MAP3K4_Exon8_NM_001363582.1 1582.12 6.16 1575.96 99.610649
chr2 58468332 58468468 FANCL_Exon1_NM_001114636.1 1575.94 6.14 1569.8 99.610391
chr1 120483157 120483399 NOTCH2_Exon19_NM_024408.4 1524.36 5.94 1518.42 99.610328
chr4 187538138 187538375 FAT1_Exon11_NM_005245.4 1554.68 6.06 1548.62 99.610209
chr8 30915943 30916079 WRN_Exon2_NM_000553.6 1564.74 6.10 1558.64 99.610159
chr5 86642468 86642561 RASA1_Exon7_NM_002890.3 702.66 2.74 699.92 99.610053
chr2 158634622 158634874 ACVR1_Exon6_NM_001347667.2 1577.94 6.16 1571.78 99.609618
chr6 114264494 114264690 HDAC2_Exon12_NM_001527.4 1506.18 5.88 1500.3 99.609608
chr16 3860583 3860800 CREBBP_Exon3_NM_001079846.1 1377.78 5.38 1372.4 99.609517
chr1 241671882 241672105 FH_Exon5_NM_000143.3 1357.16 5.30 1351.86 99.609479
chr1 158621136 158621278 SPTA1_Exon24_NM_003126.4 1228.68 4.80 1223.88 99.609337
chr1 27098970 27099143 ARID1A_Exon13_NM_139135.4 1627.92 6.36 1621.56 99.609317
chr3 10108872 10109021 FANCD2_Exon26_NM_001018115.2 1525.36 5.96 1519.4 99.609273
chr16 30128454 30128626 MAPK3_Exon6_NM_002746.3 1407.62 5.50 1402.12 99.60927
chr9 140508046 140508241 ARRDC1_Exon4_NM_001317968.1 1524.40 5.96 1518.44 99.609027
chr1 120460267 120460405 NOTCH2_Exon33_NM_024408.4 1519.22 5.94 1513.28 99.60901
chr13 28608417 28608564 FLT3_Exon13_NM_004119.3 1534.22 6.00 1528.22 99.608922
chr18 45371690 45371875 SMAD2_Exon10_NM_005901.6 2178.40 8.52 2169.88 99.608887
chr12 6691282 6691467 CHD4_Exon29_NM_001297553.2 1365.32 5.34 1359.98 99.608883
chr22 29669709 29669873 EWSR1_Exon4_NM_001163287.2 1799.64 7.04 1792.6 99.608811
chr9 131387361 131387478 SPTAN1_Exon45_NM_001195532.2 1466.82 5.74 1461.08 99.608677
chr1 39924737 39924941 MACF1_Exon86_NM_012090.5 1425.36 5.58 1419.78 99.60852
chr2 128038002 128038227 ERCC3_Exon9_NM_001303418.2 1195.40 4.68 1190.72 99.608499
chr9 5462813 5463197 CD274_Exon3_NM_001267706.1 1864.50 7.30 1857.2 99.608474
chrX 70342924 70343096 MED12_Exon11_NM_005120.3 960.26 3.76 956.5 99.608439
chr12 52374732 52375003 ACVR1B_Exon4_NM_004302.5 1429.80 5.60 1424.2 99.608337
chr18 48575644 48575714 SMAD4_Exon4_NM_005359.6 1674.16 6.56 1667.6 99.608162
chr16 3644433 3644620 SLX4_Exon10_NM_032444.4 1127.98 4.42 1123.56 99.608149
chrX 66942648 66942846 AR_Exon7_NM_000044.6 1041.14 4.08 1037.06 99.608122
chr2 215617150 215617299 BARD1_Exon7_NM_000465.4 1240.12 4.86 1235.26 99.608102
chr4 55133435 55133647 PDGFRA_Exon6_NM_001347827.2 1582.04 6.20 1575.84 99.608101
chr1 162724393 162724665 DDR2_Exon5_NM_001354983.2 1459.50 5.72 1453.78 99.608085
chr17 66430676 66430787 WIPI1_Exon7_NM_017983.7 1555.80 6.10 1549.7 99.607919
chr5 37044428 37044609 NIPBL_Exon35_NM_015384.5 1672.70 6.56 1666.14 99.60782
chr1 120478021 120478247 NOTCH2_Exon22_NM_024408.4 1529.66 6.00 1523.66 99.607756
chr15 99473443 99473554 IGF1R_Exon15_NM_001291858.2 1356.22 5.32 1350.9 99.607733
chr5 98234347 98234488 CHD1_Exon8_NM_001270.2 1284.50 5.04 1279.46 99.607629
chr19 13325026 13325167 CACNA1A_Exon40_NM_001127221.1 1207.90 4.74 1203.16 99.607583
chr19 1226432 1226666 STK11_Exon9_NM_000455.5 1579.94 6.20 1573.74 99.60758
chr5 180045749 180045940 FLT4_Exon21_NM_182925.5 1060.02 4.16 1055.86 99.607555
chrX 53634463 53634680 HUWE1_Exon25_NM_031407.7 1314.62 5.16 1309.46 99.607491
chr1 201982289 201982446 ELF3_Exon7_NM_004433.5 1553.88 6.10 1547.78 99.607434
chr3 138376511 138376697 PIK3CB_Exon11_NM_001256045.1 1349.74 5.30 1344.44 99.607332
chr19 36229162 36229478 KMT2B_Exon37_NM_014727.2 1629.78 6.40 1623.38 99.607309
chr5 56176517 56176649 MAP3K1_Exon12_NM_005921.2 1507.44 5.92 1501.52 99.607281
chr13 28893539 28893691 FLT1_Exon24_NM_002019.4 1298.40 5.10 1293.3 99.607209
chr22 41531796 41531930 EP300_Exon7_NM_001362843.2 1226.96 4.82 1222.14 99.607159
chr1 227077715 227077854 PSEN2_Exon9_NM_012486.2 1160.30 4.56 1155.74 99.606998
chr1 115267821 115267974 CSDE1_Exon16_NM_001242891.1 1893.00 7.44 1885.56 99.606973
chr6 161469627 161471031 MAP3K4_Exon3_NM_001363582.1 1795.92 7.06 1788.86 99.606887
chrX 53432156 53432343 SMC1A_Exon12_NM_006306.4 1307.32 5.14 1302.18 99.606829
chr3 1418668 1418779 CNTN6_Exon15_NM_001349359.2 1297.02 5.10 1291.92 99.606791
chr17 7983066 7983279 ALOX12B_Exon7_NM_001139.3 1195.28 4.70 1190.58 99.606787
chr3 1427274 1427501 CNTN6_Exon18_NM_001349359.2 1378.04 5.42 1372.62 99.606688
chr8 6500494 6500590 MCPH1_Exon11_NM_001363980.2 1550.72 6.10 1544.62 99.606634
chr3 138425980 138426151 PIK3CB_Exon1_NM_001256045.1 1423.60 5.60 1418.0 99.606631
chr17 40475001 40475181 STAT3_Exon20_NM_213662.2 1372.28 5.40 1366.88 99.606494
chr2 21251178 21251430 APOB_Exon13_NM_000384.3 1351.82 5.32 1346.5 99.606456
chr21 33068405 33068554 SCAF4_Exon9_NM_020706.2 1768.08 6.96 1761.12 99.606353
chr5 38959276 38959443 RICTOR_Exon22_NM_001285439.2 1453.06 5.72 1447.34 99.606348
chr17 29657293 29657536 NF1_Exon38_NM_000267.3 1615.00 6.36 1608.64 99.606192
chr4 126389646 126389994 FAT4_Exon11_NM_024582.4 1711.20 6.74 1704.46 99.606124
chr4 55136779 55136935 PDGFRA_Exon8_NM_001347827.2 1289.60 5.08 1284.52 99.606079
chr5 38957733 38957852 RICTOR_Exon25_NM_001285439.2 1441.76 5.68 1436.08 99.606037
chr12 46230503 46230794 ARID2_Exon8_NM_152641.4 1685.14 6.64 1678.5 99.605967
chr15 59381845 59381978 RNF111_Exon11_NM_001270529.2 1542.84 6.08 1536.76 99.605922
chr3 186501379 186501422 EIF4A2_Exon1_NM_001967.4 1441.32 5.68 1435.64 99.605917
chr14 51101880 51102122 SAV1_Exon5_NM_021818.4 2247.80 8.86 2238.94 99.605837
chr13 48923071 48923179 RB1_Exon6_NM_000321.2 705.20 2.78 702.42 99.605786
chr9 133750234 133750459 ABL1_Exon7_NM_007313.2 1399.98 5.52 1394.46 99.605709
chr6 114267151 114267332 HDAC2_Exon9_NM_001527.4 1586.38 6.26 1580.12 99.605391
chr2 39239246 39239509 SOS1_Exon14_NM_005633.3 1500.14 5.92 1494.22 99.60537
chr12 50480518 50480681 SMARCD1_Exon4_NM_139071.3 1464.46 5.78 1458.68 99.605315
chr14 95596374 95596549 DICER1_Exon4_NM_001195573.1 1991.20 7.86 1983.34 99.605263
chr5 176518665 176518829 FGFR4_Exon6_NM_001354984.2 1286.92 5.08 1281.84 99.605259
chr15 75667985 75668233 SIN3A_Exon20_NM_015477.3 1479.36 5.84 1473.52 99.605235
chr8 31004548 31004664 WRN_Exon29_NM_000553.6 1347.30 5.32 1341.98 99.605136
chr7 74133177 74133280 GTF2I_Exon11_NM_033000.4 1894.06 7.48 1886.58 99.605081
chr17 58711193 58711358 PPM1D_Exon3_NM_003620.4 1715.98 6.78 1709.2 99.60489
chr10 88683112 88683283 BMPR1A_Exon12_NM_004329.2 1518.42 6.00 1512.42 99.604852
chrX 53659418 53659536 HUWE1_Exon9_NM_031407.7 1665.02 6.58 1658.44 99.60481
chr4 143033674 143033855 INPP4B_Exon23_NM_003866.3 1310.56 5.18 1305.38 99.604749
chrX 128599476 128599729 SMARCA1_Exon23_NM_003069.5 1608.82 6.36 1602.46 99.604679
chr19 49850453 49850500 TEAD2_Exon10_NM_001256661.2 359.12 1.42 357.7 99.604589
chr17 7400948 7401209 POLR2A_Exon7_NM_000937.5 1421.08 5.62 1415.46 99.604526
chr13 28608198 28608371 FLT3_Exon14_NM_004119.3 1607.80 6.36 1601.44 99.604428
chr3 142275204 142275437 ATR_Exon9_NM_001184.4 1602.54 6.34 1596.2 99.604378
chr7 128845970 128846230 SMO_Exon5_NM_005631.5 1890.24 7.48 1882.76 99.604283
chr2 234668874 234669817 UGT1A8_Intron1_NM_019076.4 1566.56 6.20 1560.36 99.604228
chr2 21227412 21227567 APOB_Exon27_NM_000384.3 1561.44 6.18 1555.26 99.604211
